,polygon_id,label_int,label
819,3c42d92e-2311-49b9-8937-37db095d0b83_2020-09-21.png,2,100.0_no
820,3c42d92e-2311-49b9-8937-37db095d0b83_2021-03-25.png,2,100.0_no
821,3c42d92e-2311-49b9-8937-37db095d0b83_2023-03-07.png,22,yes_jac
822,3c42d92e-2311-49b9-8937-37db095d0b83_2023-03-28.png,2,100.0_no
823,3c42d92e-2311-49b9-8937-37db095d0b83_2023-04-25.png,2,100.0_no
824,3c42d92e-2311-49b9-8937-37db095d0b83_2023-05-02.png,2,100.0_no
825,3c42d92e-2311-49b9-8937-37db095d0b83_2023-06-13.png,2,100.0_no
826,3c42d92e-2311-49b9-8937-37db095d0b83_2024-02-08.png,2,100.0_no
827,3cd06430-4ee8-464a-adb6-051d0f41ada1_2023-03-07.png,17,80.0_no
830,3e765775-3b73-46c6-976e-9112178127e2_2023-03-07.png,2,100.0_no
831,3eface6a-f207-4bf8-979f-c84660dffad1_2020-01-24.png,2,100.0_no
832,3eface6a-f207-4bf8-979f-c84660dffad1_2021-12-28.png,19,90.0_no
833,3eface6a-f207-4bf8-979f-c84660dffad1_2023-03-21.png,2,100.0_no
834,3eface6a-f207-4bf8-979f-c84660dffad1_2023-03-28.png,2,100.0_no
835,3eface6a-f207-4bf8-979f-c84660dffad1_2023-05-02.png,2,100.0_no
836,3eface6a-f207-4bf8-979f-c84660dffad1_2023-06-27.png,2,100.0_no
837,3eface6a-f207-4bf8-979f-c84660dffad1_2023-09-19.png,2,100.0_no
838,3eface6a-f207-4bf8-979f-c84660dffad1_2024-02-01.png,2,100.0_no
839,3eface6a-f207-4bf8-979f-c84660dffad1_2024-02-08.png,2,100.0_no
840,3eface6a-f207-4bf8-979f-c84660dffad1_2024-02-15.png,2,100.0_no
841,3f544aec-53a0-40db-aab1-b4fea03493b8_2022-03-30.png,2,100.0_no
842,3f7a7c75-665a-4b89-a725-797c5da9b5aa_2019-02-25.png,2,100.0_no
843,3f7a7c75-665a-4b89-a725-797c5da9b5aa_2019-04-24.png,2,100.0_no
844,3f7a7c75-665a-4b89-a725-797c5da9b5aa_2020-05-27.png,2,100.0_no
845,3f7a7c75-665a-4b89-a725-797c5da9b5aa_2020-12-22.png,2,100.0_no
846,3f7a7c75-665a-4b89-a725-797c5da9b5aa_2021-01-27.png,2,100.0_no
847,3f7a7c75-665a-4b89-a725-797c5da9b5aa_2022-11-24.png,2,100.0_no
848,3f7a7c75-665a-4b89-a725-797c5da9b5aa_2023-03-07.png,2,100.0_no
849,3f7a7c75-665a-4b89-a725-797c5da9b5aa_2023-03-21.png,2,100.0_no
850,3f7a7c75-665a-4b89-a725-797c5da9b5aa_2023-04-18.png,2,100.0_no
851,3f7a7c75-665a-4b89-a725-797c5da9b5aa_2023-04-25.png,2,100.0_no
852,3f7a7c75-665a-4b89-a725-797c5da9b5aa_2023-05-02.png,2,100.0_no
853,3f7a7c75-665a-4b89-a725-797c5da9b5aa_2023-05-16.png,2,100.0_no
854,3f8091d6-34da-4def-ab87-7411bd005801_2019-05-31.png,2,100.0_no
856,4090f4bf-d2a9-4d94-bc51-04e693e19916_2018-08-27.png,2,100.0_no
857,4090f4bf-d2a9-4d94-bc51-04e693e19916_2020-09-21.png,2,100.0_no
858,4090f4bf-d2a9-4d94-bc51-04e693e19916_2020-12-22.png,2,100.0_no
859,4090f4bf-d2a9-4d94-bc51-04e693e19916_2021-08-25.png,2,100.0_no
860,4090f4bf-d2a9-4d94-bc51-04e693e19916_2023-06-21.png,19,90.0_no
861,4090f4bf-d2a9-4d94-bc51-04e693e19916_2023-06-27.png,2,100.0_no
862,40d6b26a-b55d-43ef-97ea-dbcbcb4a5693_2018-08-27.png,2,100.0_no
863,41517f95-b008-4772-b4d2-3606e1942cc1_2018-04-25.png,2,100.0_no
864,41517f95-b008-4772-b4d2-3606e1942cc1_2018-08-27.png,2,100.0_no
865,41517f95-b008-4772-b4d2-3606e1942cc1_2019-06-27.png,2,100.0_no
866,41517f95-b008-4772-b4d2-3606e1942cc1_2022-04-27.png,2,100.0_no
867,41517f95-b008-4772-b4d2-3606e1942cc1_2022-07-27.png,2,100.0_no
868,41517f95-b008-4772-b4d2-3606e1942cc1_2023-05-02.png,13,60.0_no
869,41517f95-b008-4772-b4d2-3606e1942cc1_2023-07-11.png,2,100.0_no
870,41517f95-b008-4772-b4d2-3606e1942cc1_2023-07-26.png,2,100.0_no
871,41517f95-b008-4772-b4d2-3606e1942cc1_2023-08-08.png,2,100.0_no
872,41517f95-b008-4772-b4d2-3606e1942cc1_2023-09-19.png,2,100.0_no
873,41517f95-b008-4772-b4d2-3606e1942cc1_2023-10-31.png,2,100.0_no
874,41517f95-b008-4772-b4d2-3606e1942cc1_2024-02-15.png,2,100.0_no
875,41cf46b7-73ae-4ac1-954d-ab26767aac7e_2018-07-24.png,2,100.0_no
876,41cf46b7-73ae-4ac1-954d-ab26767aac7e_2018-08-27.png,2,100.0_no
877,41cf46b7-73ae-4ac1-954d-ab26767aac7e_2019-05-31.png,2,100.0_no
878,41cf46b7-73ae-4ac1-954d-ab26767aac7e_2020-05-27.png,0,0.0_no
879,41cf46b7-73ae-4ac1-954d-ab26767aac7e_2022-11-24.png,2,100.0_no
880,41cf46b7-73ae-4ac1-954d-ab26767aac7e_2023-02-28.png,2,100.0_no
881,41cf46b7-73ae-4ac1-954d-ab26767aac7e_2023-04-25.png,2,100.0_no
882,41cf46b7-73ae-4ac1-954d-ab26767aac7e_2023-06-21.png,2,100.0_no
883,41cf46b7-73ae-4ac1-954d-ab26767aac7e_2024-02-08.png,2,100.0_no
884,4217e076-55e3-408e-9b32-89921cefcb4c_2023-04-25.png,0,0.0_no
885,4235b0fd-3816-43e8-9a6b-9302609c1e2e_2018-08-27.png,11,50.0_no
886,433456c8-4463-4d9b-859d-a99b445de11b_2020-01-24.png,2,100.0_no
887,4419be4b-91dd-4167-baf3-6fa5343d5e8c_2022-11-24.png,2,100.0_no
889,4495b044-8a40-4d5a-892e-3fa089b58f53_2023-11-27.png,4,20.0_no
890,45390058-d4a4-4c96-87d2-a784ef05a96d_2020-09-21.png,2,100.0_no
891,45390058-d4a4-4c96-87d2-a784ef05a96d_2021-08-25.png,2,100.0_no
892,45390058-d4a4-4c96-87d2-a784ef05a96d_2021-09-29.png,2,100.0_no
893,45390058-d4a4-4c96-87d2-a784ef05a96d_2023-02-14.png,2,100.0_no
894,45390058-d4a4-4c96-87d2-a784ef05a96d_2023-02-28.png,2,100.0_no
895,45390058-d4a4-4c96-87d2-a784ef05a96d_2023-03-21.png,2,100.0_no
896,45390058-d4a4-4c96-87d2-a784ef05a96d_2023-04-25.png,2,100.0_no
897,45390058-d4a4-4c96-87d2-a784ef05a96d_2023-05-23.png,2,100.0_no
898,45390058-d4a4-4c96-87d2-a784ef05a96d_2023-06-13.png,2,100.0_no
899,45390058-d4a4-4c96-87d2-a784ef05a96d_2023-07-26.png,2,100.0_no
900,45390058-d4a4-4c96-87d2-a784ef05a96d_2023-09-19.png,2,100.0_no
901,45390058-d4a4-4c96-87d2-a784ef05a96d_2023-10-03.png,2,100.0_no
902,45390058-d4a4-4c96-87d2-a784ef05a96d_2023-10-31.png,2,100.0_no
903,45390058-d4a4-4c96-87d2-a784ef05a96d_2023-11-27.png,2,100.0_no
904,45859904-f193-4da2-bf3d-d1b316693421_2023-03-07.png,2,100.0_no
905,4609c8ec-d624-42a5-a2e8-3c86d86d8c3b_2019-10-17.png,2,100.0_no
906,4609c8ec-d624-42a5-a2e8-3c86d86d8c3b_2022-11-24.png,2,100.0_no
907,4609c8ec-d624-42a5-a2e8-3c86d86d8c3b_2023-03-07.png,19,90.0_no
908,4609c8ec-d624-42a5-a2e8-3c86d86d8c3b_2023-06-13.png,2,100.0_no
909,4609c8ec-d624-42a5-a2e8-3c86d86d8c3b_2023-10-31.png,2,100.0_no
910,4609c8ec-d624-42a5-a2e8-3c86d86d8c3b_2024-02-08.png,2,100.0_no
911,46f61b1f-704d-4a43-9cc8-85bac4432a3f_2019-01-28.png,2,100.0_no
912,46f61b1f-704d-4a43-9cc8-85bac4432a3f_2019-12-26.png,2,100.0_no
913,46f61b1f-704d-4a43-9cc8-85bac4432a3f_2020-05-27.png,2,100.0_no
914,46f61b1f-704d-4a43-9cc8-85bac4432a3f_2020-12-22.png,2,100.0_no
915,46f61b1f-704d-4a43-9cc8-85bac4432a3f_2021-03-25.png,2,100.0_no
916,46f61b1f-704d-4a43-9cc8-85bac4432a3f_2023-02-14.png,2,100.0_no
917,46f61b1f-704d-4a43-9cc8-85bac4432a3f_2023-03-07.png,22,yes_jac
918,46f61b1f-704d-4a43-9cc8-85bac4432a3f_2023-03-21.png,2,100.0_no
919,46f61b1f-704d-4a43-9cc8-85bac4432a3f_2023-03-28.png,2,100.0_no
920,46f61b1f-704d-4a43-9cc8-85bac4432a3f_2023-04-04.png,2,100.0_no
921,46f61b1f-704d-4a43-9cc8-85bac4432a3f_2023-05-02.png,2,100.0_no
922,46f61b1f-704d-4a43-9cc8-85bac4432a3f_2023-05-16.png,2,100.0_no
923,46f61b1f-704d-4a43-9cc8-85bac4432a3f_2023-05-23.png,2,100.0_no
924,46f61b1f-704d-4a43-9cc8-85bac4432a3f_2023-06-21.png,2,100.0_no
925,46f61b1f-704d-4a43-9cc8-85bac4432a3f_2023-07-11.png,2,100.0_no
926,46f61b1f-704d-4a43-9cc8-85bac4432a3f_2023-09-19.png,2,100.0_no
927,46f61b1f-704d-4a43-9cc8-85bac4432a3f_2023-10-24.png,2,100.0_no
928,46f61b1f-704d-4a43-9cc8-85bac4432a3f_2023-10-31.png,2,100.0_no
929,46f61b1f-704d-4a43-9cc8-85bac4432a3f_2024-02-15.png,2,100.0_no
930,46f61b1f-704d-4a43-9cc8-85bac4432a3f_2024-02-21.png,2,100.0_no
931,4747052a-d52c-4d6a-b367-b43a56a7042d_2019-06-27.png,2,100.0_no
932,47567fb1-5d36-445d-837e-e1b7bdbe95de_2019-01-28.png,10,5.0_no
933,47567fb1-5d36-445d-837e-e1b7bdbe95de_2022-11-24.png,0,0.0_no
934,47c92736-e515-4406-b083-13998207ffb3_2021-03-25.png,2,100.0_no
935,47c92736-e515-4406-b083-13998207ffb3_2021-07-02.png,2,100.0_no
936,47c92736-e515-4406-b083-13998207ffb3_2023-02-28.png,22,yes_jac
937,47c92736-e515-4406-b083-13998207ffb3_2023-03-07.png,22,yes_jac
938,47c92736-e515-4406-b083-13998207ffb3_2023-05-23.png,2,100.0_no
940,48f0e964-9c9d-4538-b7e2-56b2609a99b1_2024-01-03.png,2,100.0_no
941,49929569-ee2f-4b32-bcb2-52bb5b87c147_2023-03-07.png,2,100.0_no
942,49929569-ee2f-4b32-bcb2-52bb5b87c147_2023-03-21.png,2,100.0_no
943,49929569-ee2f-4b32-bcb2-52bb5b87c147_2023-03-28.png,2,100.0_no
944,49929569-ee2f-4b32-bcb2-52bb5b87c147_2023-04-18.png,2,100.0_no
945,49929569-ee2f-4b32-bcb2-52bb5b87c147_2023-05-02.png,2,100.0_no
946,49929569-ee2f-4b32-bcb2-52bb5b87c147_2023-07-26.png,20,95.0_no
947,49929569-ee2f-4b32-bcb2-52bb5b87c147_2024-02-08.png,2,100.0_no
948,49929569-ee2f-4b32-bcb2-52bb5b87c147_2024-02-21.png,2,100.0_no
949,49a78fb3-cef1-4753-a10a-9fece3a9048d_2023-09-12.png,2,100.0_no
950,49a78fb3-cef1-4753-a10a-9fece3a9048d_2023-09-19.png,2,100.0_no
951,49d08a16-d42a-4292-81b4-106f168f80c7_2022-10-27.png,2,100.0_no
952,49d08a16-d42a-4292-81b4-106f168f80c7_2023-04-25.png,2,100.0_no
953,49d08a16-d42a-4292-81b4-106f168f80c7_2023-10-31.png,2,100.0_no
954,49d08a16-d42a-4292-81b4-106f168f80c7_2024-02-15.png,2,100.0_no
955,49f0cb70-0261-4446-998c-5c64fd244a27_2023-03-07.png,2,100.0_no
956,4a1431a3-07aa-4221-a614-eec52bb2f69d_2019-01-28.png,2,100.0_no
957,4a1431a3-07aa-4221-a614-eec52bb2f69d_2019-04-24.png,0,0.0_no
958,4a1431a3-07aa-4221-a614-eec52bb2f69d_2019-12-26.png,2,100.0_no
959,4a1431a3-07aa-4221-a614-eec52bb2f69d_2020-11-25.png,2,100.0_no
960,4a1431a3-07aa-4221-a614-eec52bb2f69d_2020-12-22.png,2,100.0_no
961,4a1431a3-07aa-4221-a614-eec52bb2f69d_2021-01-27.png,2,100.0_no
962,4a1431a3-07aa-4221-a614-eec52bb2f69d_2022-11-24.png,2,100.0_no
963,4a1431a3-07aa-4221-a614-eec52bb2f69d_2022-12-28.png,2,100.0_no
964,4a1431a3-07aa-4221-a614-eec52bb2f69d_2023-03-07.png,20,95.0_no
965,4a1431a3-07aa-4221-a614-eec52bb2f69d_2023-04-25.png,0,0.0_no
966,4a1431a3-07aa-4221-a614-eec52bb2f69d_2023-07-26.png,2,100.0_no
967,4a1431a3-07aa-4221-a614-eec52bb2f69d_2023-08-08.png,2,100.0_no
968,4a1431a3-07aa-4221-a614-eec52bb2f69d_2023-11-27.png,2,100.0_no
969,4a53dc7a-d0da-44a1-841e-f309b6ae3ccc_2022-07-27.png,2,100.0_no
970,4a53dc7a-d0da-44a1-841e-f309b6ae3ccc_2022-11-24.png,1,10.0_no
971,4a53dc7a-d0da-44a1-841e-f309b6ae3ccc_2022-12-28.png,0,0.0_no
972,4a53dc7a-d0da-44a1-841e-f309b6ae3ccc_2023-09-19.png,2,100.0_no
973,4a53dc7a-d0da-44a1-841e-f309b6ae3ccc_2023-11-27.png,2,100.0_no
974,4a53dc7a-d0da-44a1-841e-f309b6ae3ccc_2024-02-08.png,0,0.0_no
975,4a53dc7a-d0da-44a1-841e-f309b6ae3ccc_2024-02-15.png,0,0.0_no
976,4a53dc7a-d0da-44a1-841e-f309b6ae3ccc_2024-02-21.png,0,0.0_no
977,4b304223-ae5e-4014-98a5-c68c760deb74_2018-08-27.png,2,100.0_no
978,4b304223-ae5e-4014-98a5-c68c760deb74_2019-01-28.png,2,100.0_no
979,4b304223-ae5e-4014-98a5-c68c760deb74_2019-02-25.png,2,100.0_no
980,4b304223-ae5e-4014-98a5-c68c760deb74_2020-01-24.png,2,100.0_no
981,4b304223-ae5e-4014-98a5-c68c760deb74_2020-12-22.png,2,100.0_no
982,4b304223-ae5e-4014-98a5-c68c760deb74_2021-02-25.png,2,100.0_no
983,4b304223-ae5e-4014-98a5-c68c760deb74_2021-03-25.png,2,100.0_no
984,4b304223-ae5e-4014-98a5-c68c760deb74_2021-07-02.png,2,100.0_no
985,4b304223-ae5e-4014-98a5-c68c760deb74_2021-09-29.png,2,100.0_no
986,4b304223-ae5e-4014-98a5-c68c760deb74_2023-02-28.png,2,100.0_no
987,4b304223-ae5e-4014-98a5-c68c760deb74_2023-04-25.png,2,100.0_no
988,4b304223-ae5e-4014-98a5-c68c760deb74_2023-05-16.png,2,100.0_no
989,4b304223-ae5e-4014-98a5-c68c760deb74_2023-07-26.png,20,95.0_no
990,4b304223-ae5e-4014-98a5-c68c760deb74_2023-08-08.png,2,100.0_no
991,4b304223-ae5e-4014-98a5-c68c760deb74_2024-02-15.png,2,100.0_no
992,4b304223-ae5e-4014-98a5-c68c760deb74_2024-02-21.png,2,100.0_no
993,4b6de6eb-3084-4fec-b427-2386c27e0809_2018-04-25.png,2,100.0_no
994,4b6de6eb-3084-4fec-b427-2386c27e0809_2022-11-24.png,2,100.0_no
995,4b6de6eb-3084-4fec-b427-2386c27e0809_2023-04-25.png,2,100.0_no
996,4b6de6eb-3084-4fec-b427-2386c27e0809_2023-08-08.png,2,100.0_no
997,4b6de6eb-3084-4fec-b427-2386c27e0809_2023-09-19.png,2,100.0_no
998,4b6de6eb-3084-4fec-b427-2386c27e0809_2023-10-31.png,2,100.0_no
999,4b6de6eb-3084-4fec-b427-2386c27e0809_2024-02-08.png,2,100.0_no
1000,4b6de6eb-3084-4fec-b427-2386c27e0809_2024-02-15.png,2,100.0_no
1001,4b704853-724f-49d4-a607-77808bdf861f_2020-12-22.png,10,5.0_no
1002,4b704853-724f-49d4-a607-77808bdf861f_2022-11-24.png,19,90.0_no
1003,4b704853-724f-49d4-a607-77808bdf861f_2022-12-28.png,0,0.0_no
1005,4b7feb78-6af2-4b56-a1d5-b0921a9612d1_2018-08-27.png,18,85.0_no
1007,4b7feb78-6af2-4b56-a1d5-b0921a9612d1_2019-12-26.png,2,100.0_no
1008,4b7feb78-6af2-4b56-a1d5-b0921a9612d1_2022-11-24.png,2,100.0_no
1009,4b7feb78-6af2-4b56-a1d5-b0921a9612d1_2023-04-25.png,2,100.0_no
1010,4b7feb78-6af2-4b56-a1d5-b0921a9612d1_2023-07-26.png,2,100.0_no
1011,4b7feb78-6af2-4b56-a1d5-b0921a9612d1_2023-08-08.png,20,95.0_no
1012,4b7feb78-6af2-4b56-a1d5-b0921a9612d1_2023-09-19.png,20,95.0_no
1014,4b9767a5-9fee-4013-b02b-1c86504cfa3c_2018-04-25.png,2,100.0_no
1015,4b9767a5-9fee-4013-b02b-1c86504cfa3c_2018-08-27.png,2,100.0_no
1016,4b9767a5-9fee-4013-b02b-1c86504cfa3c_2019-02-25.png,2,100.0_no
1017,4b9767a5-9fee-4013-b02b-1c86504cfa3c_2019-04-24.png,2,100.0_no
1018,4b9767a5-9fee-4013-b02b-1c86504cfa3c_2019-10-17.png,2,100.0_no
1019,4b9767a5-9fee-4013-b02b-1c86504cfa3c_2019-12-26.png,2,100.0_no
1020,4b9767a5-9fee-4013-b02b-1c86504cfa3c_2020-05-27.png,2,100.0_no
1021,4b9767a5-9fee-4013-b02b-1c86504cfa3c_2021-03-25.png,2,100.0_no
1022,4b9767a5-9fee-4013-b02b-1c86504cfa3c_2021-08-25.png,2,100.0_no
1023,4b9767a5-9fee-4013-b02b-1c86504cfa3c_2021-09-29.png,2,100.0_no
1024,4b9767a5-9fee-4013-b02b-1c86504cfa3c_2022-04-27.png,2,100.0_no
1025,4b9767a5-9fee-4013-b02b-1c86504cfa3c_2022-11-24.png,20,95.0_no
1026,4b9767a5-9fee-4013-b02b-1c86504cfa3c_2023-03-21.png,2,100.0_no
1027,4b9767a5-9fee-4013-b02b-1c86504cfa3c_2023-04-18.png,2,100.0_no
1028,4b9767a5-9fee-4013-b02b-1c86504cfa3c_2023-04-25.png,2,100.0_no
1029,4b9767a5-9fee-4013-b02b-1c86504cfa3c_2023-05-02.png,2,100.0_no
1030,4b9767a5-9fee-4013-b02b-1c86504cfa3c_2023-06-13.png,2,100.0_no
1031,4b9767a5-9fee-4013-b02b-1c86504cfa3c_2023-06-21.png,2,100.0_no
1032,4b9767a5-9fee-4013-b02b-1c86504cfa3c_2023-07-26.png,2,100.0_no
1033,4b9767a5-9fee-4013-b02b-1c86504cfa3c_2023-08-08.png,2,100.0_no
1034,4b9767a5-9fee-4013-b02b-1c86504cfa3c_2023-09-12.png,2,100.0_no
1035,4b9767a5-9fee-4013-b02b-1c86504cfa3c_2023-09-19.png,2,100.0_no
1036,4b9767a5-9fee-4013-b02b-1c86504cfa3c_2023-10-24.png,2,100.0_no
1037,4b9767a5-9fee-4013-b02b-1c86504cfa3c_2023-10-31.png,2,100.0_no
1038,4b9767a5-9fee-4013-b02b-1c86504cfa3c_2023-11-14.png,2,100.0_no
1039,4b9767a5-9fee-4013-b02b-1c86504cfa3c_2024-01-17.png,2,100.0_no
1040,4b9767a5-9fee-4013-b02b-1c86504cfa3c_2024-02-08.png,22,yes_jac
1041,4b9767a5-9fee-4013-b02b-1c86504cfa3c_2024-02-15.png,22,yes_jac
1042,4b9767a5-9fee-4013-b02b-1c86504cfa3c_2024-02-21.png,2,100.0_no
1044,4c123488-85cc-4c89-9b0e-2fc73c565521_2018-04-25.png,2,100.0_no
1045,4c123488-85cc-4c89-9b0e-2fc73c565521_2018-08-27.png,2,100.0_no
1046,4c123488-85cc-4c89-9b0e-2fc73c565521_2019-04-24.png,2,100.0_no
1047,4c123488-85cc-4c89-9b0e-2fc73c565521_2020-01-24.png,2,100.0_no
1049,4c123488-85cc-4c89-9b0e-2fc73c565521_2020-09-21.png,2,100.0_no
1050,4c123488-85cc-4c89-9b0e-2fc73c565521_2020-11-25.png,10,5.0_no
1051,4c123488-85cc-4c89-9b0e-2fc73c565521_2020-12-22.png,0,0.0_no
1052,4c123488-85cc-4c89-9b0e-2fc73c565521_2021-01-27.png,0,0.0_no
1053,4c123488-85cc-4c89-9b0e-2fc73c565521_2021-02-25.png,0,0.0_no
1054,4c123488-85cc-4c89-9b0e-2fc73c565521_2021-03-25.png,0,0.0_no
1055,4c123488-85cc-4c89-9b0e-2fc73c565521_2021-07-02.png,0,0.0_no
1056,4c123488-85cc-4c89-9b0e-2fc73c565521_2021-09-29.png,0,0.0_no
1057,4c123488-85cc-4c89-9b0e-2fc73c565521_2021-12-28.png,0,0.0_no
1058,4c123488-85cc-4c89-9b0e-2fc73c565521_2022-04-27.png,0,0.0_no
1059,4c123488-85cc-4c89-9b0e-2fc73c565521_2023-02-28.png,0,0.0_no
1060,4c123488-85cc-4c89-9b0e-2fc73c565521_2023-04-25.png,0,0.0_no
1061,4c123488-85cc-4c89-9b0e-2fc73c565521_2023-06-13.png,0,0.0_no
1062,4c123488-85cc-4c89-9b0e-2fc73c565521_2023-06-21.png,0,0.0_no
1063,4c123488-85cc-4c89-9b0e-2fc73c565521_2023-07-26.png,0,0.0_no
1064,4c123488-85cc-4c89-9b0e-2fc73c565521_2023-09-12.png,0,0.0_no
1065,4c123488-85cc-4c89-9b0e-2fc73c565521_2023-11-14.png,0,0.0_no
1066,4c123488-85cc-4c89-9b0e-2fc73c565521_2024-02-08.png,0,0.0_no
1069,4c1aed8c-779a-4977-b554-3e6f7579dd42_2019-12-26.png,2,100.0_no
1071,4c1aed8c-779a-4977-b554-3e6f7579dd42_2023-10-31.png,2,100.0_no
1072,4c8542e8-ec9d-4d89-bc3d-1d15b96cc9a7_2024-02-15.png,17,80.0_no
1073,4ca2acbf-0354-412a-b88b-a6ff9ce80c85_2023-02-28.png,0,0.0_no
1074,4d2ed36b-8e7b-4eb7-a519-3bc67e91efc7_2019-12-26.png,2,100.0_no
1075,4e481c36-9f3b-4d3c-9ffd-cc9a678fadcb_2018-04-25.png,8,40.0_no
1076,4e481c36-9f3b-4d3c-9ffd-cc9a678fadcb_2020-08-01.png,13,60.0_no
1077,4e481c36-9f3b-4d3c-9ffd-cc9a678fadcb_2022-04-27.png,20,95.0_no
1080,506b87fe-3391-43a9-9ac3-7bcab81cfebb_2023-06-21.png,0,0.0_no
1081,506b87fe-3391-43a9-9ac3-7bcab81cfebb_2023-07-26.png,0,0.0_no
1082,506b87fe-3391-43a9-9ac3-7bcab81cfebb_2023-08-08.png,0,0.0_no
1083,506b87fe-3391-43a9-9ac3-7bcab81cfebb_2023-09-12.png,0,0.0_no
1084,517e446d-8a3e-46ce-a240-23189bfeb6ea_2019-04-24.png,0,0.0_no
1085,517e446d-8a3e-46ce-a240-23189bfeb6ea_2022-07-27.png,2,100.0_no
1086,517e446d-8a3e-46ce-a240-23189bfeb6ea_2023-04-18.png,0,0.0_no
1087,517e446d-8a3e-46ce-a240-23189bfeb6ea_2023-04-25.png,0,0.0_no
1088,517e446d-8a3e-46ce-a240-23189bfeb6ea_2023-05-02.png,0,0.0_no
1089,517e446d-8a3e-46ce-a240-23189bfeb6ea_2023-05-23.png,4,20.0_no
1090,52309692-ae25-4c0d-96b1-fe02dc607cb4_2018-04-25.png,2,100.0_no
1091,52309692-ae25-4c0d-96b1-fe02dc607cb4_2018-07-24.png,2,100.0_no
1092,52309692-ae25-4c0d-96b1-fe02dc607cb4_2018-08-27.png,2,100.0_no
1093,52309692-ae25-4c0d-96b1-fe02dc607cb4_2019-10-17.png,2,100.0_no
1094,52309692-ae25-4c0d-96b1-fe02dc607cb4_2019-12-26.png,2,100.0_no
1095,52309692-ae25-4c0d-96b1-fe02dc607cb4_2020-05-27.png,2,100.0_no
1096,52309692-ae25-4c0d-96b1-fe02dc607cb4_2022-10-27.png,2,100.0_no
1097,52309692-ae25-4c0d-96b1-fe02dc607cb4_2023-03-28.png,2,100.0_no
1098,52309692-ae25-4c0d-96b1-fe02dc607cb4_2023-04-04.png,2,100.0_no
1099,52309692-ae25-4c0d-96b1-fe02dc607cb4_2023-05-02.png,2,100.0_no
1100,52309692-ae25-4c0d-96b1-fe02dc607cb4_2023-05-16.png,2,100.0_no
1101,52309692-ae25-4c0d-96b1-fe02dc607cb4_2023-05-23.png,2,100.0_no
1102,52309692-ae25-4c0d-96b1-fe02dc607cb4_2023-06-21.png,2,100.0_no
1103,52309692-ae25-4c0d-96b1-fe02dc607cb4_2023-06-27.png,2,100.0_no
1104,52309692-ae25-4c0d-96b1-fe02dc607cb4_2023-07-11.png,2,100.0_no
1105,52309692-ae25-4c0d-96b1-fe02dc607cb4_2023-07-26.png,2,100.0_no
1106,52309692-ae25-4c0d-96b1-fe02dc607cb4_2023-08-08.png,2,100.0_no
1107,52309692-ae25-4c0d-96b1-fe02dc607cb4_2023-09-12.png,2,100.0_no
1108,52309692-ae25-4c0d-96b1-fe02dc607cb4_2023-09-19.png,2,100.0_no
1109,52309692-ae25-4c0d-96b1-fe02dc607cb4_2023-10-24.png,2,100.0_no
1110,52309692-ae25-4c0d-96b1-fe02dc607cb4_2023-10-31.png,2,100.0_no
1111,52309692-ae25-4c0d-96b1-fe02dc607cb4_2023-11-14.png,2,100.0_no
1112,52309692-ae25-4c0d-96b1-fe02dc607cb4_2024-01-03.png,2,100.0_no
1113,52309692-ae25-4c0d-96b1-fe02dc607cb4_2024-02-15.png,2,100.0_no
1115,52755a20-8e62-401e-92b1-2a0329412d05_2018-04-04.png,3,15.0_no
1116,52e643e6-3586-413a-82f8-d2d92a7375b9_2023-06-21.png,2,100.0_no
1117,52f1f550-4e8b-485f-ad85-de7115173ed9_2018-04-04.png,0,0.0_no
1118,52f1f550-4e8b-485f-ad85-de7115173ed9_2018-04-25.png,0,0.0_no
1119,52f1f550-4e8b-485f-ad85-de7115173ed9_2018-05-23.png,0,0.0_no
1120,52f1f550-4e8b-485f-ad85-de7115173ed9_2018-08-27.png,20,95.0_no
1121,52f1f550-4e8b-485f-ad85-de7115173ed9_2019-01-28.png,0,0.0_no
1123,52f1f550-4e8b-485f-ad85-de7115173ed9_2019-04-24.png,0,0.0_no
1124,52f1f550-4e8b-485f-ad85-de7115173ed9_2019-05-31.png,17,80.0_no
1125,52f1f550-4e8b-485f-ad85-de7115173ed9_2019-10-17.png,2,100.0_no
1126,52f1f550-4e8b-485f-ad85-de7115173ed9_2019-12-26.png,2,100.0_no
1127,52f1f550-4e8b-485f-ad85-de7115173ed9_2020-05-27.png,2,100.0_no
1128,52f1f550-4e8b-485f-ad85-de7115173ed9_2020-12-22.png,2,100.0_no
1129,52f1f550-4e8b-485f-ad85-de7115173ed9_2021-01-27.png,20,95.0_no
1130,52f1f550-4e8b-485f-ad85-de7115173ed9_2021-02-25.png,0,0.0_no
1131,52f1f550-4e8b-485f-ad85-de7115173ed9_2021-03-25.png,0,0.0_no
1132,52f1f550-4e8b-485f-ad85-de7115173ed9_2021-07-02.png,2,100.0_no
1134,52f1f550-4e8b-485f-ad85-de7115173ed9_2023-03-21.png,0,0.0_no
1135,52f1f550-4e8b-485f-ad85-de7115173ed9_2023-03-28.png,0,0.0_no
1136,52f1f550-4e8b-485f-ad85-de7115173ed9_2023-04-04.png,0,0.0_no
1137,52f1f550-4e8b-485f-ad85-de7115173ed9_2023-04-11.png,0,0.0_no
1138,52f1f550-4e8b-485f-ad85-de7115173ed9_2023-04-18.png,0,0.0_no
