system:index,GlobalID,date,leafing,timestamp,.geo
159,46f61b1f-704d-4a43-9cc8-85bac4432a3f,2024_01_25,Out of Leafs,2024-11-25T20:23:06.686Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
160,a2d73a3a-ba82-4339-a999-75f2730543a2,2024_01_25,Fully Leafed,2024-11-25T20:23:11.204Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
161,54cc22ba-640a-42b9-bae0-eb02554086cf,2024_01_25,Partially Leafed,2024-11-25T20:23:13.384Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
162,fa23842a-ea4a-4319-a455-9ddcc22bb3c3,2024_01_25,Partially Leafed,2024-11-25T20:23:17.408Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
163,81999dbd-1379-4dcb-9d85-3362649f7abc,2024_01_25,Out of Leafs,2024-11-25T20:23:19.399Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
164,b5133434-1910-4069-9e34-899fac89dea3,2024_01_25,Fully Leafed,2024-11-25T20:23:25.166Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
165,4609c8ec-d624-42a5-a2e8-3c86d86d8c3b,2024_01_25,Fully Leafed,2024-11-25T20:23:28.633Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
166,c96f815a-6d41-47e3-8e7b-470e74277476,2024_01_25,Fully Leafed,2024-11-25T20:23:45.243Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
167,e6f7ceaf-e736-45cb-90fe-3224cdca1c1d,2024_01_25,Out of Leafs,2024-11-25T20:23:50.373Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
168,24ecc049-5b32-4786-824e-7ae320b3b40e,2024_01_25,Out of Leafs,2024-11-25T20:23:53.876Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
169,24a5f646-9ef6-4e62-89fe-963cd03a3d0f,2024_01_17,Fully Leafed,2024-11-25T20:24:03.054Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
170,b0e0daf6-3d04-4565-ad3f-42b83e21c188,2024_01_17,Out of Leafs,2024-11-25T20:24:07.990Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
171,80acabb6-ad48-4799-80bc-1a4c0fd71656,2024_01_17,Out of Leafs,2024-11-25T20:24:10.705Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
172,1c0492d3-ce3f-4636-8933-0f74cf6e0cde,2024_01_17,Out of Leafs,2024-11-25T20:24:14.446Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
173,9083daef-9855-4d4d-a78f-e17f06ad2ada,2024_01_17,Out of Leafs,2024-11-25T20:24:29.780Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
174,6d8feebe-e21b-4031-8b62-2c68228d16fa,2024_01_17,Out of Leafs,2024-11-25T20:24:40.656Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
175,0e6d3e00-7797-46fb-b57c-039aca5ce308,2024_01_17,Out of Leafs,2024-11-25T20:24:46.446Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
176,d47b3678-9f11-4811-9930-c969df5fac0e,2024_01_17,Fully Leafed,2024-11-25T20:24:49.352Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
177,d4ab4af5-816a-4d39-9967-b2d9dbd1cf66,2024_01_17,Fully Leafed,2024-11-25T20:24:53.835Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
178,fc0fdb29-e463-4918-a3e8-c707b64f0bcc,2024_01_17,Fully Leafed,2024-11-25T20:24:59.421Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
179,0e6d3e00-7797-46fb-b57c-039aca5ce308,2024_01_09,Out of Leafs,2024-11-25T20:25:09.785Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
180,a42f8633-4ba9-41af-b907-f44ea6c492af,2024_01_09,Fully Leafed,2024-11-25T20:25:12.089Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
181,f1ba3b3b-bec2-427f-ad7e-0910a012d157,2024_01_09,Out of Leafs,2024-11-25T20:25:15.281Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
182,3eface6a-f207-4bf8-979f-c84660dffad1,2024_01_09,Fully Leafed,2024-11-25T20:25:17.749Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
183,6bc70e82-701d-45c4-a212-6829dee80912,2024_01_09,Out of Leafs,2024-11-25T20:25:23.562Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
184,b77bd986-9710-4b49-994d-5ae52e1b5be5,2024_01_09,Partially Leafed,2024-11-25T20:25:25.966Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
185,72a2afe2-a4eb-4e13-97ca-a8eb6d8ebcb4,2024_01_09,Fully Leafed,2024-11-25T20:25:37.550Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
186,b0e0daf6-3d04-4565-ad3f-42b83e21c188,2024_01_09,Out of Leafs,2024-11-25T20:25:41.687Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
187,f6a001af-e0e1-424b-9d59-257af22c954e,2024_01_09,Fully Leafed,2024-11-25T20:25:44.007Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
188,b5133434-1910-4069-9e34-899fac89dea3,2024_01_09,Partially Leafed,2024-11-25T20:25:57.386Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
189,b34a4e20-240d-4cfe-b043-c3083cc11fb9,2024_01_09,Fully Leafed,2024-11-25T20:26:01.153Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
190,d6037f14-e0b7-4093-a7fa-70db99defcd7,2024_01_09,Partially Leafed,2024-11-25T20:26:08.828Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
191,81999dbd-1379-4dcb-9d85-3362649f7abc,2024_01_09,Partially Leafed,2024-11-25T20:26:13.914Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
192,fa23842a-ea4a-4319-a455-9ddcc22bb3c3,2024_01_09,Out of Leafs,2024-11-25T20:26:16.087Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
193,c610d05b-81e1-4611-a573-e9719f8cc0c4,2024_01_09,Fully Leafed,2024-11-25T20:26:21.761Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
194,6e63183c-d0d7-43bf-933f-45fde1c1dc1c,2024_01_09,Out of Leafs,2024-11-25T20:26:25.522Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
195,c774b96e-c1a4-47e0-9c36-9bdbe97fc832,2024_01_09,Out of Leafs,2024-11-25T20:26:37.446Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
196,ccfbdab4-92b2-440b-a773-ef51ecb5e76d,2024_01_09,Fully Leafed,2024-11-25T20:26:40.876Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
197,ccfbdab4-92b2-440b-a773-ef51ecb5e76d,2024_01_03,Fully Leafed,2024-11-25T20:27:14.281Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
198,c774b96e-c1a4-47e0-9c36-9bdbe97fc832,2024_01_03,Out of Leafs,2024-11-25T20:27:17.132Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
199,1ca8e05b-fedf-4c65-9445-66f028d65389,2024_01_03,Fully Leafed,2024-11-25T20:27:20.856Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
200,0d1c24b9-4f81-4cc5-bda7-91b228555612,2024_01_03,Fully Leafed,2024-11-25T20:27:23.160Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
201,c5628eaf-3383-4ab8-98e6-29c9f6c2d796,2024_01_03,Fully Leafed,2024-11-25T20:27:28.914Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
202,f6a001af-e0e1-424b-9d59-257af22c954e,2024_01_03,Fully Leafed,2024-11-25T20:27:34.958Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
203,ba68b875-98e6-4b7b-912f-c0fb82c4296f,2024_01_03,Fully Leafed,2024-11-25T20:27:36.921Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
204,1c0492d3-ce3f-4636-8933-0f74cf6e0cde,2024_01_03,Out of Leafs,2024-11-25T20:27:40.241Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
205,75e480c4-9d0a-44d2-94e5-6923db02a122,2024_01_03,Partially Leafed,2024-11-25T20:27:42.225Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
206,5d38cc30-e80b-480a-8f86-89f86488416e,2024_01_03,Partially Leafed,2024-11-25T20:27:47.379Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
207,b19d8062-e35f-431c-852f-f7f1adf57f02,2024_01_03,Out of Leafs,2024-11-25T20:27:51.351Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
208,078e0ab3-42ac-4a64-b96b-09cdf590f024,2024_01_03,Fully Leafed,2024-11-25T20:27:53.856Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
209,2c120d7f-82bd-4973-a6e0-20600122e632,2024_01_03,Out of Leafs,2024-11-25T20:27:58.322Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
210,45390058-d4a4-4c96-87d2-a784ef05a96d,2024_01_03,Fully Leafed,2024-11-25T20:28:02.279Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
211,4495b044-8a40-4d5a-892e-3fa089b58f53,2024_01_03,Out of Leafs,2024-11-25T20:28:06.107Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
212,f40b162f-9e92-4de6-82e0-3d6ff2289866,2024_01_03,Fully Leafed,2024-11-25T20:28:11.097Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
213,6d8727f1-1bff-4b22-be9b-194e83846fb4,2024_01_03,Partially Leafed,2024-11-25T20:28:14.968Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
214,06470e14-a7a9-4685-bdf0-14ee6307e7dc,2024_01_03,Out of Leafs,2024-11-25T20:28:18.692Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
215,9231d07f-e076-41b3-a466-8a987a180394,2024_01_03,Out of Leafs,2024-11-25T20:28:20.770Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
216,6e63183c-d0d7-43bf-933f-45fde1c1dc1c,2024_01_03,Out of Leafs,2024-11-25T20:28:31.240Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
217,d6037f14-e0b7-4093-a7fa-70db99defcd7,2024_01_03,Out of Leafs,2024-11-25T20:28:33.878Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
218,6e63183c-d0d7-43bf-933f-45fde1c1dc1c,2023_12_12,Out of Leafs,2024-11-25T20:28:48.609Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
219,c774b96e-c1a4-47e0-9c36-9bdbe97fc832,2023_12_12,Out of Leafs,2024-11-25T20:28:58.569Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
220,0d1c24b9-4f81-4cc5-bda7-91b228555612,2023_12_12,Fully Leafed,2024-11-25T20:29:04.314Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
221,c5628eaf-3383-4ab8-98e6-29c9f6c2d796,2023_12_12,Fully Leafed,2024-11-25T20:29:09.503Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
222,fd10f41d-02a4-40b4-90bd-c506ad66acf5,2023_12_12,Fully Leafed,2024-11-25T20:29:13.739Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
223,f6a001af-e0e1-424b-9d59-257af22c954e,2023_12_12,Fully Leafed,2024-11-25T20:29:17.094Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
224,4a1431a3-07aa-4221-a614-eec52bb2f69d,2023_12_12,Fully Leafed,2024-11-25T20:29:19.480Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
225,b0e0daf6-3d04-4565-ad3f-42b83e21c188,2023_12_12,Out of Leafs,2024-11-25T20:29:23.105Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
226,0fae064a-282a-4ca5-ae26-2e31937efe07,2023_12_12,Fully Leafed,2024-11-25T20:29:27.589Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
227,96972a17-e395-4aac-8b50-ab259000385e,2023_12_12,Fully Leafed,2024-11-25T20:29:34.081Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
228,a366d4f8-2abc-4a52-aefe-20f8466233db,2023_12_12,Fully Leafed,2024-11-25T20:29:44.292Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
229,d758611e-19bc-4281-ae0a-b7b87f87234c,2023_12_05,Partially Leafed,2024-11-25T20:29:54.001Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
230,737e2cb1-639d-4124-8935-d5bd039532ad,2023_12_05,Out of Leafs,2024-11-25T20:29:56.770Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
231,6d8feebe-e21b-4031-8b62-2c68228d16fa,2023_12_05,Out of Leafs,2024-11-25T20:30:00.329Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
232,85a4ec81-7842-4949-92f2-0a8400110d53,2023_12_05,Fully Leafed,2024-11-25T20:30:04.845Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
233,9083daef-9855-4d4d-a78f-e17f06ad2ada,2023_12_05,Out of Leafs,2024-11-25T20:30:09.884Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
234,b19d8062-e35f-431c-852f-f7f1adf57f02,2023_12_05,Fully Leafed,2024-11-25T20:30:14.563Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
235,078e0ab3-42ac-4a64-b96b-09cdf590f024,2023_12_05,Fully Leafed,2024-11-25T20:30:17.000Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
236,3b4679bd-76b6-43fe-b740-9f274fea7195,2023_12_05,Fully Leafed,2024-11-25T20:30:22.508Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
237,06470e14-a7a9-4685-bdf0-14ee6307e7dc,2023_12_05,Partially Leafed,2024-11-25T20:30:28.420Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
238,81999dbd-1379-4dcb-9d85-3362649f7abc,2023_12_05,Partially Leafed,2024-11-25T20:30:32.215Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
239,d6037f14-e0b7-4093-a7fa-70db99defcd7,2023_12_05,Partially Leafed,2024-11-25T20:30:36.168Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
240,6e63183c-d0d7-43bf-933f-45fde1c1dc1c,2023_12_05,Out of Leafs,2024-11-25T20:30:42.865Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
241,52309692-ae25-4c0d-96b1-fe02dc607cb4,2023_12_05,Fully Leafed,2024-11-25T20:30:51.813Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
242,93d06e14-3d23-493c-a0b1-f74fd674eb46,2023_12_05,Out of Leafs,2024-11-25T20:30:55.994Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
243,c5628eaf-3383-4ab8-98e6-29c9f6c2d796,2023_12_05,Fully Leafed,2024-11-25T20:31:50.920Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
244,fd10f41d-02a4-40b4-90bd-c506ad66acf5,2023_12_05,Fully Leafed,2024-11-25T20:31:55.082Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
245,f6a001af-e0e1-424b-9d59-257af22c954e,2023_12_05,Fully Leafed,2024-11-25T20:32:00.175Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
246,b0e0daf6-3d04-4565-ad3f-42b83e21c188,2023_12_05,Out of Leafs,2024-11-25T20:32:03.666Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
247,80acabb6-ad48-4799-80bc-1a4c0fd71656,2023_12_05,Out of Leafs,2024-11-25T20:32:07.991Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
248,fc37b86f-b048-4359-93ff-8e78b6b38712,2023_12_05,Fully Leafed,2024-11-25T20:32:12.218Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
249,96972a17-e395-4aac-8b50-ab259000385e,2023_12_05,Fully Leafed,2024-11-25T20:32:15.634Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
250,a366d4f8-2abc-4a52-aefe-20f8466233db,2023_12_05,Fully Leafed,2024-11-25T20:32:23.572Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
251,3eface6a-f207-4bf8-979f-c84660dffad1,2023_12_05,Fully Leafed,2024-11-25T20:32:31.080Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
252,fc0fdb29-e463-4918-a3e8-c707b64f0bcc,2023_12_05,Out of Leafs,2024-11-25T20:32:34.557Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
253,d758611e-19bc-4281-ae0a-b7b87f87234c,2023_12_05,Partially Leafed,2024-11-25T20:32:42.822Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
254,6d8feebe-e21b-4031-8b62-2c68228d16fa,2023_12_05,Out of Leafs,2024-11-25T20:32:46.773Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
255,6d8feebe-e21b-4031-8b62-2c68228d16fa,2023_11_27,Partially Leafed,2024-11-25T20:33:00.050Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
256,f40b162f-9e92-4de6-82e0-3d6ff2289866,2023_11_27,Fully Leafed,2024-11-25T20:33:13.353Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
257,863c2193-248a-4de0-bf32-d1395a91147e,2023_11_27,Fully Leafed,2024-11-25T20:33:15.688Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
258,28c5f379-4d2d-422c-b7f3-ba108c76ef22,2023_11_27,Fully Leafed,2024-11-25T20:33:18.051Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
259,f1629f70-b315-42e8-af34-096eed9cc332,2023_11_27,Partially Leafed,2024-11-25T20:33:24.559Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
260,76424c7c-518a-415d-bcb8-b8933683c2ed,2023_11_27,Fully Leafed,2024-11-25T20:33:27.872Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
261,e245daa2-567c-48e7-9619-6d2bf671a98f,2023_11_27,Fully Leafed,2024-11-25T20:33:31.142Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
262,d6037f14-e0b7-4093-a7fa-70db99defcd7,2023_11_27,Out of Leafs,2024-11-25T20:33:34.811Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
263,81999dbd-1379-4dcb-9d85-3362649f7abc,2023_11_27,Partially Leafed,2024-11-25T20:33:39.442Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
264,ba2edd69-82d8-446b-aa02-91cf32cc991a,2023_11_27,Fully Leafed,2024-11-25T20:33:43.356Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
265,824a21e3-7cfe-4aac-bf89-2cf8243b01ba,2023_11_27,Fully Leafed,2024-11-25T20:33:45.504Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
266,0a3817e8-3335-4508-be71-2bd98ce68dda,2023_11_27,Fully Leafed,2024-11-25T20:33:50.384Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
267,b5133434-1910-4069-9e34-899fac89dea3,2023_11_27,Fully Leafed,2024-11-25T20:33:52.357Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
268,affa2f29-d645-45c9-aa38-2f2d9fc63456,2023_11_27,Fully Leafed,2024-11-25T20:34:06.491Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
269,fc37b86f-b048-4359-93ff-8e78b6b38712,2023_11_27,Fully Leafed,2024-11-25T20:34:09.146Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
270,80acabb6-ad48-4799-80bc-1a4c0fd71656,2023_11_27,Out of Leafs,2024-11-25T20:34:13.617Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
271,b0e0daf6-3d04-4565-ad3f-42b83e21c188,2023_11_27,Out of Leafs,2024-11-25T20:34:16.456Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
272,0fae064a-282a-4ca5-ae26-2e31937efe07,2023_11_27,Fully Leafed,2024-11-25T20:34:22.320Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
273,f6a001af-e0e1-424b-9d59-257af22c954e,2023_11_14,Fully Leafed,2024-11-25T20:34:31.083Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
274,4a1431a3-07aa-4221-a614-eec52bb2f69d,2023_11_14,Fully Leafed,2024-11-25T20:34:33.595Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
275,74d37833-f2df-4934-932c-73e53a4764f2,2023_11_14,Fully Leafed,2024-11-25T20:34:41.021Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
276,d79de1da-2d84-460a-bdfe-cf9abc9a5832,2023_11_14,Fully Leafed,2024-11-25T20:34:47.701Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
277,0fae064a-282a-4ca5-ae26-2e31937efe07,2023_11_14,Fully Leafed,2024-11-25T20:34:52.011Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
278,d9ce4645-ab72-411b-a288-bf4cf68992c5,2023_11_14,Fully Leafed,2024-11-25T20:34:56.958Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
279,a366d4f8-2abc-4a52-aefe-20f8466233db,2023_11_14,Fully Leafed,2024-11-25T20:35:01.461Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
280,c589e8a1-36be-44b3-b7d3-aa5dcb1a1da5,2023_11_14,Fully Leafed,2024-11-25T20:35:05.527Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
281,a42f8633-4ba9-41af-b907-f44ea6c492af,2023_11_14,Fully Leafed,2024-11-25T20:35:09.902Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
282,d47b3678-9f11-4811-9930-c969df5fac0e,2023_11_14,Fully Leafed,2024-11-25T20:35:13.685Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
283,a42f8633-4ba9-41af-b907-f44ea6c492af,2023_11_14,Fully Leafed,2024-11-25T20:35:31.826Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
284,a30c93d4-9c1c-461d-8690-be2592f775ff,2023_11_14,Fully Leafed,2024-11-25T20:35:35.613Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
285,d758611e-19bc-4281-ae0a-b7b87f87234c,2023_11_14,Partially Leafed,2024-11-25T20:35:40.868Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
286,af6a6bc9-a52e-4a2a-93ab-44c6ad2a1c6c,2023_11_14,Fully Leafed,2024-11-25T20:35:47.220Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
287,d91eb750-da0e-4ec6-b70b-f9214a5a77d3,2023_11_14,Fully Leafed,2024-11-25T20:35:50.264Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
288,ca14b473-3bcd-4319-818d-1ef99c64f348,2023_11_14,Fully Leafed,2024-11-25T20:35:59.870Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
289,0e6d3e00-7797-46fb-b57c-039aca5ce308,2023_11_14,Partially Leafed,2024-11-25T20:36:03.888Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
290,a535e37e-934d-4868-bf2d-d42313da1a53,2023_10_31,Fully Leafed,2024-11-25T20:36:13.434Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
291,7b4adf56-f007-4162-ae53-e303a39d2de5,2023_10_31,Fully Leafed,2024-11-25T20:36:17.114Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
292,fc0fdb29-e463-4918-a3e8-c707b64f0bcc,2023_10_31,Partially Leafed,2024-11-25T20:36:21.809Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
293,d47b3678-9f11-4811-9930-c969df5fac0e,2023_10_31,Fully Leafed,2024-11-25T20:36:26.210Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
294,a42f8633-4ba9-41af-b907-f44ea6c492af,2023_10_31,Fully Leafed,2024-11-25T20:36:29.984Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
295,a30c93d4-9c1c-461d-8690-be2592f775ff,2023_10_31,Fully Leafed,2024-11-25T20:36:33.160Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
296,d758611e-19bc-4281-ae0a-b7b87f87234c,2023_10_31,Out of Leafs,2024-11-25T20:36:38.129Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
297,abb4cb00-c7c5-4601-b7e7-06d18a78201a,2023_10_31,Fully Leafed,2024-11-25T20:36:42.211Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
298,9e4a0d7c-d2b5-493e-809b-13fdc563c636,2023_10_31,Fully Leafed,2024-11-25T20:36:47.538Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
299,00d26dfc-b0c9-4381-8732-af1f08c8a68e,2023_10_31,Fully Leafed,2024-11-25T20:36:52.772Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
300,b0e0daf6-3d04-4565-ad3f-42b83e21c188,2023_10_31,Fully Leafed,2024-11-25T20:37:02.234Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
301,24a5f646-9ef6-4e62-89fe-963cd03a3d0f,2023_10_31,Fully Leafed,2024-11-25T20:37:07.025Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
302,4a1431a3-07aa-4221-a614-eec52bb2f69d,2023_10_31,Fully Leafed,2024-11-25T20:37:10.789Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
303,c5628eaf-3383-4ab8-98e6-29c9f6c2d796,2023_10_31,Fully Leafed,2024-11-25T20:37:16.671Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
304,83e878a0-e491-40f7-8564-d00525e831f6,2023_10_31,Fully Leafed,2024-11-25T20:37:19.600Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
305,c96f815a-6d41-47e3-8e7b-470e74277476,2023_10_31,Fully Leafed,2024-11-25T20:37:24.821Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
306,e6f7ceaf-e736-45cb-90fe-3224cdca1c1d,2023_10_31,Out of Leafs,2024-11-25T20:37:28.066Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
307,75e480c4-9d0a-44d2-94e5-6923db02a122,2023_08_15,Partially Leafed,2024-11-25T20:37:44.725Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
308,affa2f29-d645-45c9-aa38-2f2d9fc63456,2023_08_15,Fully Leafed,2024-11-25T20:37:50.149Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
309,fc37b86f-b048-4359-93ff-8e78b6b38712,2023_08_15,Fully Leafed,2024-11-25T20:37:53.151Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
310,30acca04-8b20-457e-8d35-e35bd1894756,2023_08_15,Fully Leafed,2024-11-25T20:38:00.316Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
311,b19d8062-e35f-431c-852f-f7f1adf57f02,2023_08_15,Fully Leafed,2024-11-25T20:38:05.901Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
312,078e0ab3-42ac-4a64-b96b-09cdf590f024,2023_08_15,Fully Leafed,2024-11-25T20:38:09.288Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
313,3b4679bd-76b6-43fe-b740-9f274fea7195,2023_08_15,Fully Leafed,2024-11-25T20:38:13.288Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
314,6d8727f1-1bff-4b22-be9b-194e83846fb4,2023_08_15,Fully Leafed,2024-11-25T20:38:19.357Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
315,f40b162f-9e92-4de6-82e0-3d6ff2289866,2023_08_15,Partially Leafed,2024-11-25T20:38:22.248Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
316,2bbdf792-0d37-4808-9457-254f37e8aaf5,2023_08_15,Fully Leafed,2024-11-25T20:38:31.308Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
317,9f1c84a1-5eca-4d4c-b2dc-fb31071985a2,2023_08_15,Fully Leafed,2024-11-25T20:38:41.490Z,"{""type"":""MultiPoint"",""coordinates"":[]}"
