,isFlowering,leafing,floweringIntensity,segmentation,observation_id,polygon_id,date,globalId,latin
127,no,0,0,good,V95VPZf28E6iHgny3NVm,fc37b86f-b048-4359-93ff-8e78b6b38712_2018-04-25,2018_04_25,fc37b86f-b048-4359-93ff-8e78b6b38712,Pseudobombax septenatum
128,no,0,0,good,tsI4rmZOhViVKfuAtdrR,fc37b86f-b048-4359-93ff-8e78b6b38712_2023-05-02,2023_05_02,fc37b86f-b048-4359-93ff-8e78b6b38712,Pseudobombax septenatum
129,no,0,0,good,zPp6y46Xjm6Uq4ZINast,fc37b86f-b048-4359-93ff-8e78b6b38712_2024-02-08,2024_02_08,fc37b86f-b048-4359-93ff-8e78b6b38712,Pseudobombax septenatum
130,no,0,0,good,RCiH6ZGDQjaDuyb8qbUq,fc641d4a-4e79-46c5-9b37-592ab13d31bf_2018-04-25,2018_04_25,fc641d4a-4e79-46c5-9b37-592ab13d31bf,Dipteryx oleifera
131,no,0,0,good,p9T4cFqmuHKfldgT5I3j,fc641d4a-4e79-46c5-9b37-592ab13d31bf_2023-05-02,2023_05_02,fc641d4a-4e79-46c5-9b37-592ab13d31bf,Dipteryx oleifera
132,no,0,0,good,gWv3n1AnDDls87NPShvM,fe79536f-a0ab-415b-8660-807cb81acfa5_2018-04-25,2018_04_25,fe79536f-a0ab-415b-8660-807cb81acfa5,Hura crepitans
133,yes,0,25,good,MpthRlZW5wZ49RBghYXv,73433e79-9f3f-4b44-b61a-d0f583311f22_2023-05-23,2023_05_23,73433e79-9f3f-4b44-b61a-d0f583311f22,Cavanillesia platanifolia
134,yes,0,25,bad,7vr8zOldJ999kU0bmVmo,7b8160b6-abda-4fe7-8dde-38802f7dd1ae_2024-02-08,2024_02_08,7b8160b6-abda-4fe7-8dde-38802f7dd1ae,Sterculia apetala
135,yes,0,50,good,KrpImr2FLXKP8evpGAJg,4c099da6-8d4a-4308-b5aa-a140c2035f7a_2024-02-15,2024_02_15,4c099da6-8d4a-4308-b5aa-a140c2035f7a,Prioria copaifera
136,yes,0,83,good,OYDaWgof0cHqfXqbrpqT,08c4ec87-3de9-40d7-b64e-d3a85534739e_2022-03-30,2022_03_30,08c4ec87-3de9-40d7-b64e-d3a85534739e,Cavanillesia platanifolia
137,yes,0,92,good,deVyA77VZAvvpHcN3KHI,b77bd986-9710-4b49-994d-5ae52e1b5be5_2018-04-04,2018_04_04,b77bd986-9710-4b49-994d-5ae52e1b5be5,Handroanthus guayacan
138,yes,2,50,good,iRgoNa6WKYbJTBAzotcN,76424c7c-518a-415d-bcb8-b8933683c2ed_2024-02-08,2024_02_08,76424c7c-518a-415d-bcb8-b8933683c2ed,Cavanillesia platanifolia
139,no,3,0,good,SNbZPzc9yeBO9v2VUCZ7,2bbdf792-0d37-4808-9457-254f37e8aaf5_2023-04-04,2023_04_04,2bbdf792-0d37-4808-9457-254f37e8aaf5,Hura crepitans
140,no,3,0,good,TTbuzYhm9BhrCUXe6GES,38121f47-2c1d-4bea-9992-3181860f0122_2019-05-31,2019_05_31,38121f47-2c1d-4bea-9992-3181860f0122,Cordia alliodora
141,no,3,0,good,yAU9ittXYIqw0Djzd68o,65717afa-d1c9-4d4b-a93d-29359c2b3308_2023-05-23,2023_05_23,65717afa-d1c9-4d4b-a93d-29359c2b3308,Quararibea stenophylla
142,no,3,0,good,IZCiSbcN9nfG9dNbGjSD,a230d4dd-a9f9-4aa0-8432-ae08e0067648_2023-05-02,2023_05_02,a230d4dd-a9f9-4aa0-8432-ae08e0067648,Dipteryx oleifera
143,no,3,0,good,ccSK4lH8xW6bN60ICzBK,fc0fdb29-e463-4918-a3e8-c707b64f0bcc_2024-01-03,2024_01_03,fc0fdb29-e463-4918-a3e8-c707b64f0bcc,Ceiba pentandra
144,no,4,0,good,6QwyD5oHAxGie3iLnWf8,078e0ab3-42ac-4a64-b96b-09cdf590f024_2018-04-04,2018_04_04,078e0ab3-42ac-4a64-b96b-09cdf590f024,Dipteryx oleifera
145,no,4,0,good,SLOkaSCm6hki4KDRHFbf,54cc22ba-640a-42b9-bae0-eb02554086cf_2024-02-08,2024_02_08,54cc22ba-640a-42b9-bae0-eb02554086cf,Ceiba pentandra
146,no,4,0,good,7rRBUd8Dl4FNMW7GDmFd,80acabb6-ad48-4799-80bc-1a4c0fd71656_2022-11-24,2022_11_24,80acabb6-ad48-4799-80bc-1a4c0fd71656,Ceiba pentandra
147,no,5,0,good,PPST79fHBVomMZe5kDZQ,06470e14-a7a9-4685-bdf0-14ee6307e7dc_2023-10-31,2023_10_31,06470e14-a7a9-4685-bdf0-14ee6307e7dc,Ceiba pentandra
148,no,5,0,good,aalDNMPicfmJqTG0VMMV,0d1c24b9-4f81-4cc5-bda7-91b228555612_2019-10-17,2019_10_17,0d1c24b9-4f81-4cc5-bda7-91b228555612,
149,no,5,0,good,gHg9VtbNlxmXBnWmmEW4,131edf4c-b018-40a7-a803-0c76df88dc1d_2023-05-23,2023_05_23,131edf4c-b018-40a7-a803-0c76df88dc1d,Myrospermum frutescens
150,no,5,0,good,51WV0O3xTUYhWSLfsasZ,31cb4ec2-1f18-4516-9fdd-5e1e7bfb81de_2018-04-04,2018_04_04,31cb4ec2-1f18-4516-9fdd-5e1e7bfb81de,Cavanillesia platanifolia
151,no,5,0,good,5SoqqTipM031Ji8nlmYk,4a53dc7a-d0da-44a1-841e-f309b6ae3ccc_2022-11-24,2022_11_24,4a53dc7a-d0da-44a1-841e-f309b6ae3ccc,Spondias mombin
152,no,5,0,good,hSqOJBUu8pZPY05vFqJL,73433e79-9f3f-4b44-b61a-d0f583311f22_2022-04-27,2022_04_27,73433e79-9f3f-4b44-b61a-d0f583311f22,Cavanillesia platanifolia
153,no,5,0,good,KFA6nmhzEjyREtVq3hSh,80acabb6-ad48-4799-80bc-1a4c0fd71656_2023-11-27,2023_11_27,80acabb6-ad48-4799-80bc-1a4c0fd71656,Ceiba pentandra
154,no,5,0,good,OEQEh2FwirrP8vRlx8pB,84d91708-fdbc-44a6-b2fc-37ecb486dd10_2023-05-23,2023_05_23,84d91708-fdbc-44a6-b2fc-37ecb486dd10,Luehea seemannii
155,no,5,0,good,hFXNkozf6rlZeIDkkRyU,956396f0-265d-4b40-a637-ec6c91b799c9_2024-02-15,2024_02_15,956396f0-265d-4b40-a637-ec6c91b799c9,Hura crepitans
156,no,5,0,good,hDOcIZ4Fzt1CbS9o9ytB,a42f8633-4ba9-41af-b907-f44ea6c492af_2018-04-25,2018_04_25,a42f8633-4ba9-41af-b907-f44ea6c492af,Dipteryx oleifera
157,no,5,0,good,DvHmlIyMcvdhQGvTxqyi,d9ce4645-ab72-411b-a288-bf4cf68992c5_2022-11-24,2022_11_24,d9ce4645-ab72-411b-a288-bf4cf68992c5,Platypodium elegans
158,no,5,0,good,klsVdtR0aBPycBeqOc3X,e03db8cf-6139-4e0b-96da-27a7b4d68ef8_2018-04-25,2018_04_25,e03db8cf-6139-4e0b-96da-27a7b4d68ef8,Dipteryx oleifera
159,no,5,0,good,6FkMddJXHv8YmRRMD3O8,f526e65c-3399-4403-8375-4ba1a74cb106_2022-04-27,2022_04_27,f526e65c-3399-4403-8375-4ba1a74cb106,Tabebuia rosea
160,no,5,0,good,J4WOw8DzIcEQ3vsiAh6w,f6a001af-e0e1-424b-9d59-257af22c954e_2018-08-27,2018_08_27,f6a001af-e0e1-424b-9d59-257af22c954e,Tachigali panamensis
161,no,5,0,good,lAdO0xn33qTdjpT2wZ8S,fc641d4a-4e79-46c5-9b37-592ab13d31bf_2024-02-15,2024_02_15,fc641d4a-4e79-46c5-9b37-592ab13d31bf,Dipteryx oleifera
162,yes,5,15,good,9EHswQHCkOvsxrrpWDuK,52f1f550-4e8b-485f-ad85-de7115173ed9_2024-02-08,2024_02_08,52f1f550-4e8b-485f-ad85-de7115173ed9,Cavanillesia platanifolia
163,yes,5,15,good,R0iIvZ2zQFInkjXIB8A6,90ccdd16-1d9a-4afc-bf13-5b84ac3a8b41_2024-02-08,2024_02_08,90ccdd16-1d9a-4afc-bf13-5b84ac3a8b41,Handroanthus guayacan
164,no,6,0,good,1QhAdXIC2RSOaAZ3vQKJ,517e446d-8a3e-46ce-a240-23189bfeb6ea_2023-05-23,2023_05_23,517e446d-8a3e-46ce-a240-23189bfeb6ea,Trichilia tuberculata
165,no,8,0,good,eUb4KhhrBl3hI1N7Zi7I,ff7bc21b-56f3-406e-95fb-419034b0dc8f_2018-08-27,2018_08_27,ff7bc21b-56f3-406e-95fb-419034b0dc8f,Astronium graveolens
166,yes,8,75,good,Z7atPTq7zmVlIdX8dkAK,31d95e2f-f47b-49c9-ba99-46e69ba579b5_2024-02-08,2024_02_08,31d95e2f-f47b-49c9-ba99-46e69ba579b5,Cavanillesia platanifolia
167,no,10,0,good,KWR6FNfkht85aiRsavHo,1ca8e05b-fedf-4c65-9445-66f028d65389_2023-06-13,2023_06_13,1ca8e05b-fedf-4c65-9445-66f028d65389,Luehea seemannii
168,no,10,0,good,0JJGoV0ztJ0uvvvhcG38,1dc4dc9a-4beb-4e3f-bfa5-42a6f781ec91_2018-04-25,2018_04_25,1dc4dc9a-4beb-4e3f-bfa5-42a6f781ec91,Handroanthus guayacan
169,no,10,0,good,09mnC4h5ZPaTNJt3bZAs,235e2657-ac67-414b-b234-5012879cb398_2022-04-27,2022_04_27,235e2657-ac67-414b-b234-5012879cb398,Hieronyma alchorneoides
170,no,10,0,good,aKsKQvdRwgH28j38kJU8,24a5f646-9ef6-4e62-89fe-963cd03a3d0f_2018-04-25,2018_04_25,24a5f646-9ef6-4e62-89fe-963cd03a3d0f,Cavanillesia platanifolia
171,no,10,0,good,zUl674lih7myZSv7E65M,2b3739ec-df0d-4fda-9346-367b6186fa3d_2023-10-31,2023_10_31,2b3739ec-df0d-4fda-9346-367b6186fa3d,Jacaranda copaia
172,no,10,0,good,tN5RIHgIlMLwIXgqba0t,4495b044-8a40-4d5a-892e-3fa089b58f53_2023-11-27,2023_11_27,4495b044-8a40-4d5a-892e-3fa089b58f53,Ceiba pentandra
173,no,10,0,good,j8fzQdDzxmKzutFzDLKD,4e481c36-9f3b-4d3c-9ffd-cc9a678fadcb_2020-08-01,2020_08_01,4e481c36-9f3b-4d3c-9ffd-cc9a678fadcb,Prioria copaifera
174,no,10,0,good,4NB54ULWuhnaLl9V7FCt,54cc22ba-640a-42b9-bae0-eb02554086cf_2024-02-15,2024_02_15,54cc22ba-640a-42b9-bae0-eb02554086cf,Ceiba pentandra
175,no,10,0,good,m0mH9ajqQ2nXAFjVeEF7,5d38cc30-e80b-480a-8f86-89f86488416e_2023-05-02,2023_05_02,5d38cc30-e80b-480a-8f86-89f86488416e,Hura crepitans
176,no,10,0,good,aAWi6w34E2qtk9ltVCEy,6bf8d1d5-9961-4b9f-a019-a8c31949f892_2018-04-04,2018_04_04,6bf8d1d5-9961-4b9f-a019-a8c31949f892,Dipteryx oleifera
177,no,10,0,okay,h7snW0fwfpb18GWVdILa,6e63183c-d0d7-43bf-933f-45fde1c1dc1c_2024-02-08,2024_02_08,6e63183c-d0d7-43bf-933f-45fde1c1dc1c,Ceiba pentandra
178,no,10,0,good,Egtey5SPuySNsMFNYXDX,75e480c4-9d0a-44d2-94e5-6923db02a122_2024-02-08,2024_02_08,75e480c4-9d0a-44d2-94e5-6923db02a122,Hura crepitans
179,no,10,0,good,voKdZbCiq4PEA7PMAVON,7b1093f4-9125-48a7-9f2a-1f0ed86fb1fc_2023-05-23,2023_05_23,7b1093f4-9125-48a7-9f2a-1f0ed86fb1fc,Handroanthus guayacan
180,no,10,0,good,ZuHYvtr3MEOZeoQdDhc8,81999dbd-1379-4dcb-9d85-3362649f7abc_2023-05-02,2023_05_02,81999dbd-1379-4dcb-9d85-3362649f7abc,Dipteryx oleifera
181,no,10,0,good,145BI94f8V9LfCFFspa5,a366d4f8-2abc-4a52-aefe-20f8466233db_2023-05-02,2023_05_02,a366d4f8-2abc-4a52-aefe-20f8466233db,Dipteryx oleifera
182,no,10,0,good,wm3K4rfqvJdPvcUGvpiL,a42f8633-4ba9-41af-b907-f44ea6c492af_2018-04-04,2018_04_04,a42f8633-4ba9-41af-b907-f44ea6c492af,Dipteryx oleifera
183,no,10,0,good,3R7MeoPWifP9p2DbhUKq,b3a785e1-c8d4-4a44-9775-4048d4827e2d_2022-04-27,2022_04_27,b3a785e1-c8d4-4a44-9775-4048d4827e2d,Cordia alliodora
184,no,10,0,good,2KLTubZmrAHS7chtGbDf,cf2a56ca-0f9e-4c8d-924b-78693552eea8_2022-11-24,2022_11_24,cf2a56ca-0f9e-4c8d-924b-78693552eea8,Sterculia apetala
185,no,10,0,good,qQtyXCNmYqKrl7rgBh5z,fa23842a-ea4a-4319-a455-9ddcc22bb3c3_2023-05-02,2023_05_02,fa23842a-ea4a-4319-a455-9ddcc22bb3c3,Cavanillesia platanifolia
186,no,10,0,good,N8a3zCxxcMnIdfV1cI9l,fc0fdb29-e463-4918-a3e8-c707b64f0bcc_2023-09-12,2023_09_12,fc0fdb29-e463-4918-a3e8-c707b64f0bcc,Ceiba pentandra
187,yes,10,70,good,UZ4mUcIm4B867S8gvCvz,73433e79-9f3f-4b44-b61a-d0f583311f22_2024-02-08,2024_02_08,73433e79-9f3f-4b44-b61a-d0f583311f22,Cavanillesia platanifolia
188,yes,10,75,good,aixnPmY1FqiOBNxcMqLW,73433e79-9f3f-4b44-b61a-d0f583311f22_2024-02-15,2024_02_15,73433e79-9f3f-4b44-b61a-d0f583311f22,Cavanillesia platanifolia
189,no,11,0,okay,ITx56dLWG8mUGvUl30yb,f33b04c1-1113-4a85-939a-5041f3b05a21_2019-05-31,2019_05_31,f33b04c1-1113-4a85-939a-5041f3b05a21,Quararibea stenophylla
190,no,15,0,good,BbgOWv3QiqeMMgBONZ4r,60f88280-ea70-49e3-812f-79915e7c7882_2024-02-08,2024_02_08,60f88280-ea70-49e3-812f-79915e7c7882,Dipteryx oleifera
191,no,15,0,good,t62LKahALk3A7id6nq7c,b64d553c-5249-4054-92c2-17f38034c737_2018-04-25,2018_04_25,b64d553c-5249-4054-92c2-17f38034c737,Dipteryx oleifera
192,no,15,0,good,ncYyYrsDdRrKVaCkYCtE,fd10f41d-02a4-40b4-90bd-c506ad66acf5_2019-05-31,2019_05_31,fd10f41d-02a4-40b4-90bd-c506ad66acf5,Terminalia amazonia
193,maybe,15,2,good,uMgTFNwlVffkX4R6CiI2,31cb4ec2-1f18-4516-9fdd-5e1e7bfb81de_2023-06-13,2023_06_13,31cb4ec2-1f18-4516-9fdd-5e1e7bfb81de,Cavanillesia platanifolia
194,no,16,0,okay,a7KBXwcMywv37e5uMNsg,fc0fdb29-e463-4918-a3e8-c707b64f0bcc_2023-10-31,2023_10_31,fc0fdb29-e463-4918-a3e8-c707b64f0bcc,Ceiba pentandra
195,no,17,0,good,lR4ASCQMXwqyWjxEb2nj,ff7bc21b-56f3-406e-95fb-419034b0dc8f_2019-05-31,2019_05_31,ff7bc21b-56f3-406e-95fb-419034b0dc8f,Astronium graveolens
196,no,20,0,good,DfCiey1Yj2bSH4MdhGe1,26816bfa-00c5-4284-b3dd-5db7924e9790_2020-08-01,2020_08_01,26816bfa-00c5-4284-b3dd-5db7924e9790,Tabebuia rosea
197,no,20,0,good,WDvwJ4yq8amk71wIBacE,60f88280-ea70-49e3-812f-79915e7c7882_2024-02-15,2024_02_15,60f88280-ea70-49e3-812f-79915e7c7882,Dipteryx oleifera
198,no,20,0,good,Jsvd1Zmds3ytwksQm5rF,6bf8d1d5-9961-4b9f-a019-a8c31949f892_2018-04-25,2018_04_25,6bf8d1d5-9961-4b9f-a019-a8c31949f892,Dipteryx oleifera
199,no,20,0,good,qswQOf03UFz4xgaM5tzC,737e2cb1-639d-4124-8935-d5bd039532ad_2023-05-23,2023_05_23,737e2cb1-639d-4124-8935-d5bd039532ad,Virola surinamensis
200,no,20,0,good,Ga4w9Bby6ShnNqPO1lMp,b64d553c-5249-4054-92c2-17f38034c737_2018-04-04,2018_04_04,b64d553c-5249-4054-92c2-17f38034c737,Dipteryx oleifera
201,no,20,0,good,gb3g4nKVgpuR8hI7I6SQ,d47b3678-9f11-4811-9930-c969df5fac0e_2024-02-15,2024_02_15,d47b3678-9f11-4811-9930-c969df5fac0e,Dipteryx oleifera
202,no,20,0,good,gr5HHPq3C0BWwLecPBgR,f1629f70-b315-42e8-af34-096eed9cc332_2022-11-24,2022_11_24,f1629f70-b315-42e8-af34-096eed9cc332,Terminalia oblonga
203,maybe,20,2,okay,yDk5IQ0sjBKJ3G02XLYZ,9da726b1-2365-4ac8-a6a0-ef21227629b8_2023-09-19,2023_09_19,9da726b1-2365-4ac8-a6a0-ef21227629b8,Tachigali panamensis
204,yes,20,90,good,jUYgYC8NK78BXZ3oOFCO,fa23842a-ea4a-4319-a455-9ddcc22bb3c3_2024-02-08,2024_02_08,fa23842a-ea4a-4319-a455-9ddcc22bb3c3,Cavanillesia platanifolia
205,no,22,0,bad,aKekUAJ8DCYlRTTGro0A,62b3d4e6-44e9-4f91-9990-09ff34acfcff_2018-08-27,2018_08_27,62b3d4e6-44e9-4f91-9990-09ff34acfcff,Jacaranda copaia
206,no,25,0,good,9NU8qajgzTatXEw4li51,39fb15b5-a33a-494c-a45d-dbd5962f314b_2022-04-27,2022_04_27,39fb15b5-a33a-494c-a45d-dbd5962f314b,Platypodium elegans
207,no,25,0,good,gSRIZj9lnBmN8steC0G5,3b4679bd-76b6-43fe-b740-9f274fea7195_2024-02-08,2024_02_08,3b4679bd-76b6-43fe-b740-9f274fea7195,Dipteryx oleifera
208,no,30,0,good,wVTnOusmzz3ATXPH0exO,0fae064a-282a-4ca5-ae26-2e31937efe07_2023-06-13,2023_06_13,0fae064a-282a-4ca5-ae26-2e31937efe07,Luehea seemannii
209,no,30,0,good,Rw8nLOePfPPUvDma14ya,4235b0fd-3816-43e8-9a6b-9302609c1e2e_2018-08-27,2018_08_27,4235b0fd-3816-43e8-9a6b-9302609c1e2e,Trichilia tuberculata
210,no,30,0,good,qDE5h6OLPmwxP3780EmI,4e481c36-9f3b-4d3c-9ffd-cc9a678fadcb_2018-04-25,2018_04_25,4e481c36-9f3b-4d3c-9ffd-cc9a678fadcb,Prioria copaifera
211,no,30,0,good,oRAHDOj7o0hc61kMeTbw,54cc22ba-640a-42b9-bae0-eb02554086cf_2018-08-27,2018_08_27,54cc22ba-640a-42b9-bae0-eb02554086cf,Ceiba pentandra
212,no,30,0,good,hPh2HQ9jL3YUDimNalos,c610d05b-81e1-4611-a573-e9719f8cc0c4_2018-04-25,2018_04_25,c610d05b-81e1-4611-a573-e9719f8cc0c4,Dipteryx oleifera
213,no,34,0,good,nIg5GkdBq9gthedP1yH5,3bcbd33f-0d46-459c-8905-28081ca87b8c_2019-05-31,2019_05_31,3bcbd33f-0d46-459c-8905-28081ca87b8c,Dipteryx oleifera
214,no,34,0,good,ok7XXfYXHBKRwAjT153s,3bcbd33f-0d46-459c-8905-28081ca87b8c_2019-05-31,2019_05_31,3bcbd33f-0d46-459c-8905-28081ca87b8c,Dipteryx oleifera
215,no,35,0,good,rj9rUipe1wVyewRvAW3N,cf2a56ca-0f9e-4c8d-924b-78693552eea8_2018-08-27,2018_08_27,cf2a56ca-0f9e-4c8d-924b-78693552eea8,Sterculia apetala
216,no,37,0,good,qHMujpMBVxeCR043j8jl,9adf88db-a296-4aca-a8dc-3c6ed9493244_2022-04-27,2022_04_27,9adf88db-a296-4aca-a8dc-3c6ed9493244,Zanthoxylum ekmanii
217,no,40,0,good,vh1IkUBtSp4mS4cf1gwe,b5c7e66c-b3f3-4728-be7b-69f829d2117f_2023-05-23,2023_05_23,b5c7e66c-b3f3-4728-be7b-69f829d2117f,Luehea seemannii
218,no,45,0,good,JrCx2ioSerOwiyO5t9Md,03f69786-9e70-408a-a727-7ff0512d0551_2023-05-02,2023_05_02,03f69786-9e70-408a-a727-7ff0512d0551,Hura crepitans
219,no,45,0,good,RDeJWiDEXnsFwlUC4OE3,922bf85b-f020-438d-91b7-86a2b5645b25_2018-04-25,2018_04_25,922bf85b-f020-438d-91b7-86a2b5645b25,Dipteryx oleifera
220,no,50,0,good,DjgdNtAAsbnciSau9nY3,60f88280-ea70-49e3-812f-79915e7c7882_2018-04-25,2018_04_25,60f88280-ea70-49e3-812f-79915e7c7882,Dipteryx oleifera
221,no,50,0,good,HMNb6qiEdtI77Vw83QyQ,6d8feebe-e21b-4031-8b62-2c68228d16fa_2023-04-04,2023_04_04,6d8feebe-e21b-4031-8b62-2c68228d16fa,Ceiba pentandra
222,no,50,0,good,hySsAjJ0MBntB5YzVV2K,75e480c4-9d0a-44d2-94e5-6923db02a122_2019-05-31,2019_05_31,75e480c4-9d0a-44d2-94e5-6923db02a122,Hura crepitans
223,no,50,0,good,Mk7ZEsIum0khFH6egLpw,909896cf-378e-4a6c-9d2f-a0b058b1c492_2023-04-04,2023_04_04,909896cf-378e-4a6c-9d2f-a0b058b1c492,Tabebuia rosea
224,no,50,0,good,KWP9Z0VBnUiWZVQw6lOq,909896cf-378e-4a6c-9d2f-a0b058b1c492_2023-05-23,2023_05_23,909896cf-378e-4a6c-9d2f-a0b058b1c492,Tabebuia rosea
225,no,50,0,good,K6uIVncLu6XkOWry7g3n,909896cf-378e-4a6c-9d2f-a0b058b1c492_2023-06-13,2023_06_13,909896cf-378e-4a6c-9d2f-a0b058b1c492,Tabebuia rosea
226,no,50,0,good,dFlbf7HkWbmBqN87mjQt,a42f8633-4ba9-41af-b907-f44ea6c492af_2024-02-15,2024_02_15,a42f8633-4ba9-41af-b907-f44ea6c492af,Dipteryx oleifera
227,no,50,0,good,mJdf903R4KObIjrzkV8T,c610d05b-81e1-4611-a573-e9719f8cc0c4_2018-05-23,2018_05_23,c610d05b-81e1-4611-a573-e9719f8cc0c4,Dipteryx oleifera
228,no,50,0,good,P9LGRxMsjr5Siu3K7JKj,d446e276-ab4f-4c54-b07e-2b9d926b126f_2019-05-31,2019_05_31,d446e276-ab4f-4c54-b07e-2b9d926b126f,Luehea seemannii
229,yes,50,50,good,CnaKGYYSegvfjQBgi0UN,83d7db1d-e646-4351-9c46-db29444f83e0_2024-02-08,2024_02_08,83d7db1d-e646-4351-9c46-db29444f83e0,Handroanthus guayacan
230,no,52,0,bad,LUD6zgO9zwhmvYOWd1vd,daafdede-11d2-48f0-a7fb-a5551de01aa5_2019-05-31,2019_05_31,daafdede-11d2-48f0-a7fb-a5551de01aa5,Cavanillesia platanifolia
231,maybe,52,2,good,0RScFEiJsOnHttVh9zug,52f1f550-4e8b-485f-ad85-de7115173ed9_2019-05-31,2019_05_31,52f1f550-4e8b-485f-ad85-de7115173ed9,Cavanillesia platanifolia
232,no,55,0,good,18JT3GOgK4Txxwro13SP,76424c7c-518a-415d-bcb8-b8933683c2ed_2022-11-24,2022_11_24,76424c7c-518a-415d-bcb8-b8933683c2ed,Cavanillesia platanifolia
233,no,55,0,good,Zz6EfR5cbCYU6pYp5IKG,81045a73-c805-4f6c-9115-9fd7ee103bf0_2023-06-13,2023_06_13,81045a73-c805-4f6c-9115-9fd7ee103bf0,Tabebuia rosea
234,no,60,0,good,RAVnTNOG6KmPlnazzWW2,078e0ab3-42ac-4a64-b96b-09cdf590f024_2024-02-08,2024_02_08,078e0ab3-42ac-4a64-b96b-09cdf590f024,Dipteryx oleifera
235,no,60,0,good,hTUajqlEs1zgWA6uZRxk,d47b3678-9f11-4811-9930-c969df5fac0e_2024-02-08,2024_02_08,d47b3678-9f11-4811-9930-c969df5fac0e,Dipteryx oleifera
236,no,61,0,good,L5tHMMYv5c3FSFEE28sL,085ee4f5-18d0-4be4-b9b5-367f219b9022_2019-05-31,2019_05_31,085ee4f5-18d0-4be4-b9b5-367f219b9022,Pouteria reticulata
237,no,64,0,good,elciEVNGYHPHgKgyW55t,7f8e87ed-d5ff-42a8-8007-ce777257cf68_2022-04-27,2022_04_27,7f8e87ed-d5ff-42a8-8007-ce777257cf68,Platypodium elegans
238,no,65,0,good,3qyZyhhUEvjKZJNICbV1,5d38cc30-e80b-480a-8f86-89f86488416e_2023-05-23,2023_05_23,5d38cc30-e80b-480a-8f86-89f86488416e,Hura crepitans
239,no,65,0,good,n5yjPsU9x3o9Wz6Yetj4,d79de1da-2d84-460a-bdfe-cf9abc9a5832_2018-08-27,2018_08_27,d79de1da-2d84-460a-bdfe-cf9abc9a5832,Tachigali panamensis
240,no,65,0,good,9bp0p8T3tegOmFR91RBt,f6a001af-e0e1-424b-9d59-257af22c954e_2020-09-21,2020_09_21,f6a001af-e0e1-424b-9d59-257af22c954e,Tachigali panamensis
241,maybe,65,2,good,lR2b04aD8v9CH1dDy9SD,e03db8cf-6139-4e0b-96da-27a7b4d68ef8_2018-04-04,2018_04_04,e03db8cf-6139-4e0b-96da-27a7b4d68ef8,Dipteryx oleifera
242,no,74,0,bad,PWq9xTDkBIoIlXWMeFef,25f8cf02-64ed-4de2-9458-a0b2647044ec_2019-05-31,2019_05_31,25f8cf02-64ed-4de2-9458-a0b2647044ec,Beilschmiedia tovarensis
243,no,74,0,bad,CoTDETAvvHdMiA1QXKBD,25f8cf02-64ed-4de2-9458-a0b2647044ec_2019-06-27,2019_06_27,25f8cf02-64ed-4de2-9458-a0b2647044ec,Beilschmiedia tovarensis
244,no,75,0,good,e7GwF3a02Eyqo2wFGfok,0732ecc5-a138-46a7-bf04-908e86f59c7f_2023-10-31,2023_10_31,0732ecc5-a138-46a7-bf04-908e86f59c7f,Ceiba pentandra
245,no,75,0,good,U42vWxpcuZTnfeg0xMDN,078e0ab3-42ac-4a64-b96b-09cdf590f024_2024-02-15,2024_02_15,078e0ab3-42ac-4a64-b96b-09cdf590f024,Dipteryx oleifera
246,no,75,0,good,gttXP5bYJfQJqDMCKQrq,3b4679bd-76b6-43fe-b740-9f274fea7195_2024-02-15,2024_02_15,3b4679bd-76b6-43fe-b740-9f274fea7195,Dipteryx oleifera
247,no,75,0,good,CwfR9OABOMxoVjDpGOyh,a9fbce15-5d86-432a-93a4-9ee6f0bfb19e_2019-10-17,2019_10_17,a9fbce15-5d86-432a-93a4-9ee6f0bfb19e,Alseis blackiana
248,no,75,0,good,7ynEqHjglHbfZNoG1Wpm,c5628eaf-3383-4ab8-98e6-29c9f6c2d796_2023-05-02,2023_05_02,c5628eaf-3383-4ab8-98e6-29c9f6c2d796,Tachigali panamensis
249,no,75,0,good,q0SCRzMBravi776G4SHI,e35fe388-2ed7-43b6-bea8-e6f0a8f899c9_2023-10-31,2023_10_31,e35fe388-2ed7-43b6-bea8-e6f0a8f899c9,Jacaranda copaia
250,no,78,0,okay,UMK1XwvbFswLovh18NiI,bc82c389-e981-41d3-b8a9-f1efcb1fceec_2022-04-27,2022_04_27,bc82c389-e981-41d3-b8a9-f1efcb1fceec,Sloanea terniflora
251,no,80,0,good,UiQpeyhLoLncX3QeyEaq,4c8542e8-ec9d-4d89-bc3d-1d15b96cc9a7_2024-02-15,2024_02_15,4c8542e8-ec9d-4d89-bc3d-1d15b96cc9a7,Hura crepitans
252,no,80,0,good,NY3OD5XSNyS7QMZgEVuV,81999dbd-1379-4dcb-9d85-3362649f7abc_2023-10-31,2023_10_31,81999dbd-1379-4dcb-9d85-3362649f7abc,Dipteryx oleifera
253,no,80,0,good,1eA9fxXweNG6UrG6c7oA,a366d4f8-2abc-4a52-aefe-20f8466233db_2018-04-25,2018_04_25,a366d4f8-2abc-4a52-aefe-20f8466233db,Dipteryx oleifera
254,no,80,0,good,l7I2rArWVaAU3YkHmDB9,b5133434-1910-4069-9e34-899fac89dea3_2021-07-02,2021_07_02,b5133434-1910-4069-9e34-899fac89dea3,Ceiba pentandra
