,isFlowering,leafing,floweringIntensity,segmentation,observation_id,polygon_id,date,globalId,latin
321,no,23,0,bad,1x0u9v8p7UDQowJODlTR,2eab7d10-675f-42cb-8cb3-f1080ebb686e_2023-03-07,2023_03_07,2eab7d10-675f-42cb-8cb3-f1080ebb686e,Aspidosperma desmanthum
322,maybe,23,2,good,JsOrHub0grL063U35Q9b,3cd06430-4ee8-464a-adb6-051d0f41ada1_2023-03-07,2023_03_07,3cd06430-4ee8-464a-adb6-051d0f41ada1,Alseis blackiana
323,no,25,0,good,PNwpia3uzpwMnglASgfy,05349bf1-e177-489a-a404-e043dbe2060d_2023-04-04,2023_04_04,05349bf1-e177-489a-a404-e043dbe2060d,Hura crepitans
324,no,25,0,good,9NU8qajgzTatXEw4li51,39fb15b5-a33a-494c-a45d-dbd5962f314b_2022-04-27,2022_04_27,39fb15b5-a33a-494c-a45d-dbd5962f314b,Platypodium elegans
325,no,25,0,good,gSRIZj9lnBmN8steC0G5,3b4679bd-76b6-43fe-b740-9f274fea7195_2024-02-08,2024_02_08,3b4679bd-76b6-43fe-b740-9f274fea7195,Dipteryx oleifera
326,no,25,0,good,C3Y3nEqh19tNYNTO5BjX,c610d05b-81e1-4611-a573-e9719f8cc0c4_2023-04-04,2023_04_04,c610d05b-81e1-4611-a573-e9719f8cc0c4,Dipteryx oleifera
327,no,25,0,good,Y1YYTy1E8LzFXROH2ZLR,de11522b-0599-4911-a0f9-91135c58d785_2023-04-04,2023_04_04,de11522b-0599-4911-a0f9-91135c58d785,Apeiba membranacea
328,no,25,0,good,5hCZDXg9QZxCCxdg7qFY,e03db8cf-6139-4e0b-96da-27a7b4d68ef8_2023-04-04,2023_04_04,e03db8cf-6139-4e0b-96da-27a7b4d68ef8,Dipteryx oleifera
329,no,30,0,good,wVTnOusmzz3ATXPH0exO,0fae064a-282a-4ca5-ae26-2e31937efe07_2023-06-13,2023_06_13,0fae064a-282a-4ca5-ae26-2e31937efe07,Luehea seemannii
330,no,30,0,good,Rw8nLOePfPPUvDma14ya,4235b0fd-3816-43e8-9a6b-9302609c1e2e_2018-08-27,2018_08_27,4235b0fd-3816-43e8-9a6b-9302609c1e2e,Trichilia tuberculata
331,no,30,0,good,qDE5h6OLPmwxP3780EmI,4e481c36-9f3b-4d3c-9ffd-cc9a678fadcb_2018-04-25,2018_04_25,4e481c36-9f3b-4d3c-9ffd-cc9a678fadcb,Prioria copaifera
332,no,30,0,good,oRAHDOj7o0hc61kMeTbw,54cc22ba-640a-42b9-bae0-eb02554086cf_2018-08-27,2018_08_27,54cc22ba-640a-42b9-bae0-eb02554086cf,Ceiba pentandra
333,no,30,0,good,XKM5oqteXYwNWqAvYP8H,6bf8d1d5-9961-4b9f-a019-a8c31949f892_2023-03-28,2023_03_28,6bf8d1d5-9961-4b9f-a019-a8c31949f892,Dipteryx oleifera
334,no,30,0,good,4iajgj8Qmnc9yQbwlECD,6bf8d1d5-9961-4b9f-a019-a8c31949f892_2023-04-04,2023_04_04,6bf8d1d5-9961-4b9f-a019-a8c31949f892,Dipteryx oleifera
335,no,30,0,good,hPh2HQ9jL3YUDimNalos,c610d05b-81e1-4611-a573-e9719f8cc0c4_2018-04-25,2018_04_25,c610d05b-81e1-4611-a573-e9719f8cc0c4,Dipteryx oleifera
336,no,32,0,bad,HjI8sUA11tSHDfp3gK9h,4495b044-8a40-4d5a-892e-3fa089b58f53_2023-03-07,2023_03_07,4495b044-8a40-4d5a-892e-3fa089b58f53,Ceiba pentandra
337,no,32,0,good,395uBOpScSfY1J52nQkp,956396f0-265d-4b40-a637-ec6c91b799c9_2023-03-07,2023_03_07,956396f0-265d-4b40-a637-ec6c91b799c9,Hura crepitans
338,no,34,0,good,nIg5GkdBq9gthedP1yH5,3bcbd33f-0d46-459c-8905-28081ca87b8c_2019-05-31,2019_05_31,3bcbd33f-0d46-459c-8905-28081ca87b8c,Dipteryx oleifera
339,no,34,0,good,ok7XXfYXHBKRwAjT153s,3bcbd33f-0d46-459c-8905-28081ca87b8c_2019-05-31,2019_05_31,3bcbd33f-0d46-459c-8905-28081ca87b8c,Dipteryx oleifera
340,no,35,0,good,rj9rUipe1wVyewRvAW3N,cf2a56ca-0f9e-4c8d-924b-78693552eea8_2018-08-27,2018_08_27,cf2a56ca-0f9e-4c8d-924b-78693552eea8,Sterculia apetala
341,no,37,0,good,qHMujpMBVxeCR043j8jl,9adf88db-a296-4aca-a8dc-3c6ed9493244_2022-04-27,2022_04_27,9adf88db-a296-4aca-a8dc-3c6ed9493244,Zanthoxylum ekmanii
342,no,40,0,good,vh1IkUBtSp4mS4cf1gwe,b5c7e66c-b3f3-4728-be7b-69f829d2117f_2023-05-23,2023_05_23,b5c7e66c-b3f3-4728-be7b-69f829d2117f,Luehea seemannii
343,yes,43,95,good,BVVP0ZzLqXifcEmVu7wf,b3a785e1-c8d4-4a44-9775-4048d4827e2d_2023-03-07,2023_03_07,b3a785e1-c8d4-4a44-9775-4048d4827e2d,Cordia alliodora
344,no,45,0,good,JrCx2ioSerOwiyO5t9Md,03f69786-9e70-408a-a727-7ff0512d0551_2023-05-02,2023_05_02,03f69786-9e70-408a-a727-7ff0512d0551,Hura crepitans
345,no,45,0,good,RDeJWiDEXnsFwlUC4OE3,922bf85b-f020-438d-91b7-86a2b5645b25_2018-04-25,2018_04_25,922bf85b-f020-438d-91b7-86a2b5645b25,Dipteryx oleifera
346,no,47,0,good,RRgpdmThRBW4pGZEqDjU,ee0f66cc-2abb-4fce-add4-8c442f4c380e_2023-03-07,2023_03_07,ee0f66cc-2abb-4fce-add4-8c442f4c380e,Hieronyma alchorneoides
347,no,49,0,good,D3lo1Y6n9ubg5TgFucjc,a0e634f1-304c-4f41-ab44-9d0b75eb4906_2018-04-04,2018_04_04,a0e634f1-304c-4f41-ab44-9d0b75eb4906,Zanthoxylum ekmanii
348,no,50,0,good,DjgdNtAAsbnciSau9nY3,60f88280-ea70-49e3-812f-79915e7c7882_2018-04-25,2018_04_25,60f88280-ea70-49e3-812f-79915e7c7882,Dipteryx oleifera
349,no,50,0,good,HMNb6qiEdtI77Vw83QyQ,6d8feebe-e21b-4031-8b62-2c68228d16fa_2023-04-04,2023_04_04,6d8feebe-e21b-4031-8b62-2c68228d16fa,Ceiba pentandra
350,no,50,0,good,hySsAjJ0MBntB5YzVV2K,75e480c4-9d0a-44d2-94e5-6923db02a122_2019-05-31,2019_05_31,75e480c4-9d0a-44d2-94e5-6923db02a122,Hura crepitans
351,no,50,0,good,Mk7ZEsIum0khFH6egLpw,909896cf-378e-4a6c-9d2f-a0b058b1c492_2023-04-04,2023_04_04,909896cf-378e-4a6c-9d2f-a0b058b1c492,Tabebuia rosea
352,no,50,0,good,KWP9Z0VBnUiWZVQw6lOq,909896cf-378e-4a6c-9d2f-a0b058b1c492_2023-05-23,2023_05_23,909896cf-378e-4a6c-9d2f-a0b058b1c492,Tabebuia rosea
353,no,50,0,good,K6uIVncLu6XkOWry7g3n,909896cf-378e-4a6c-9d2f-a0b058b1c492_2023-06-13,2023_06_13,909896cf-378e-4a6c-9d2f-a0b058b1c492,Tabebuia rosea
354,no,50,0,good,dFlbf7HkWbmBqN87mjQt,a42f8633-4ba9-41af-b907-f44ea6c492af_2024-02-15,2024_02_15,a42f8633-4ba9-41af-b907-f44ea6c492af,Dipteryx oleifera
355,no,50,0,good,mJdf903R4KObIjrzkV8T,c610d05b-81e1-4611-a573-e9719f8cc0c4_2018-05-23,2018_05_23,c610d05b-81e1-4611-a573-e9719f8cc0c4,Dipteryx oleifera
356,no,50,0,good,P9LGRxMsjr5Siu3K7JKj,d446e276-ab4f-4c54-b07e-2b9d926b126f_2019-05-31,2019_05_31,d446e276-ab4f-4c54-b07e-2b9d926b126f,Luehea seemannii
357,no,50,0,good,NgqDDVmEKQWCYRYLA7AF,d4ac59df-2803-4f31-9312-cb44b8b2c95f_2023-03-07,2023_03_07,d4ac59df-2803-4f31-9312-cb44b8b2c95f,Quararibea stenophylla
358,no,50,0,good,9pIjnq61TxfVHmAo4bgw,e35fe388-2ed7-43b6-bea8-e6f0a8f899c9_2022-12-28,2022_12_28,e35fe388-2ed7-43b6-bea8-e6f0a8f899c9,Jacaranda copaia
359,no,50,0,good,mVv3cOFCQrUSCkskXFMn,feaec0dd-a838-4845-8975-9cbe33a42fc0_2019-04-24,2019_04_24,feaec0dd-a838-4845-8975-9cbe33a42fc0,Brosimum alicastrum
360,yes,50,50,good,CnaKGYYSegvfjQBgi0UN,83d7db1d-e646-4351-9c46-db29444f83e0_2024-02-08,2024_02_08,83d7db1d-e646-4351-9c46-db29444f83e0,Handroanthus guayacan
361,no,52,0,bad,LUD6zgO9zwhmvYOWd1vd,daafdede-11d2-48f0-a7fb-a5551de01aa5_2019-05-31,2019_05_31,daafdede-11d2-48f0-a7fb-a5551de01aa5,Cavanillesia platanifolia
362,maybe,52,2,good,0RScFEiJsOnHttVh9zug,52f1f550-4e8b-485f-ad85-de7115173ed9_2019-05-31,2019_05_31,52f1f550-4e8b-485f-ad85-de7115173ed9,Cavanillesia platanifolia
363,no,55,0,good,QOhAimDuOWIXtWCbRVqg,3b4679bd-76b6-43fe-b740-9f274fea7195_2023-03-07,2023_03_07,3b4679bd-76b6-43fe-b740-9f274fea7195,Dipteryx oleifera
364,no,55,0,good,18JT3GOgK4Txxwro13SP,76424c7c-518a-415d-bcb8-b8933683c2ed_2022-11-24,2022_11_24,76424c7c-518a-415d-bcb8-b8933683c2ed,Cavanillesia platanifolia
365,no,55,0,good,Zz6EfR5cbCYU6pYp5IKG,81045a73-c805-4f6c-9115-9fd7ee103bf0_2023-06-13,2023_06_13,81045a73-c805-4f6c-9115-9fd7ee103bf0,Tabebuia rosea
366,no,60,0,good,RAVnTNOG6KmPlnazzWW2,078e0ab3-42ac-4a64-b96b-09cdf590f024_2024-02-08,2024_02_08,078e0ab3-42ac-4a64-b96b-09cdf590f024,Dipteryx oleifera
367,no,60,0,good,u2cbqQSeCiXwaujgSfsU,6bf8d1d5-9961-4b9f-a019-a8c31949f892_2022-04-27,2022_04_27,6bf8d1d5-9961-4b9f-a019-a8c31949f892,Dipteryx oleifera
368,no,60,0,good,hTUajqlEs1zgWA6uZRxk,d47b3678-9f11-4811-9930-c969df5fac0e_2024-02-08,2024_02_08,d47b3678-9f11-4811-9930-c969df5fac0e,Dipteryx oleifera
369,no,61,0,good,L5tHMMYv5c3FSFEE28sL,085ee4f5-18d0-4be4-b9b5-367f219b9022_2019-05-31,2019_05_31,085ee4f5-18d0-4be4-b9b5-367f219b9022,Pouteria reticulata
370,no,61,0,okay,uMUE7JbhH4Qj2YVQ5ufN,9d9d811a-ad4f-49e0-8485-8482686f2082_2018-04-04,2018_04_04,9d9d811a-ad4f-49e0-8485-8482686f2082,Ocotea whitei
371,no,64,0,good,elciEVNGYHPHgKgyW55t,7f8e87ed-d5ff-42a8-8007-ce777257cf68_2022-04-27,2022_04_27,7f8e87ed-d5ff-42a8-8007-ce777257cf68,Platypodium elegans
372,no,65,0,good,3qyZyhhUEvjKZJNICbV1,5d38cc30-e80b-480a-8f86-89f86488416e_2023-05-23,2023_05_23,5d38cc30-e80b-480a-8f86-89f86488416e,Hura crepitans
373,no,65,0,good,0fUNagizWrJR0xoLfVyE,7a691145-22f8-4e83-8937-7eafda96105d_2018-04-04,2018_04_04,7a691145-22f8-4e83-8937-7eafda96105d,Zanthoxylum ekmanii
374,no,65,0,good,n5yjPsU9x3o9Wz6Yetj4,d79de1da-2d84-460a-bdfe-cf9abc9a5832_2018-08-27,2018_08_27,d79de1da-2d84-460a-bdfe-cf9abc9a5832,Tachigali panamensis
375,no,65,0,good,9bp0p8T3tegOmFR91RBt,f6a001af-e0e1-424b-9d59-257af22c954e_2020-09-21,2020_09_21,f6a001af-e0e1-424b-9d59-257af22c954e,Tachigali panamensis
376,maybe,65,2,good,lR2b04aD8v9CH1dDy9SD,e03db8cf-6139-4e0b-96da-27a7b4d68ef8_2018-04-04,2018_04_04,e03db8cf-6139-4e0b-96da-27a7b4d68ef8,Dipteryx oleifera
377,no,70,0,good,m40dz8geDnjjlV8eTwOS,76424c7c-518a-415d-bcb8-b8933683c2ed_2022-12-28,2022_12_28,76424c7c-518a-415d-bcb8-b8933683c2ed,Cavanillesia platanifolia
378,no,71,0,good,MaZE6bhouOnEUDRsiAob,078e0ab3-42ac-4a64-b96b-09cdf590f024_2023-03-07,2023_03_07,078e0ab3-42ac-4a64-b96b-09cdf590f024,Dipteryx oleifera
379,maybe,73,2,good,9GfraxN49ncKcg6rAw85,6195b4c2-773e-40ae-bd5c-51c153f198c8_2023-03-07,2023_03_07,6195b4c2-773e-40ae-bd5c-51c153f198c8,Zanthoxylum ekmanii
380,no,74,0,bad,PWq9xTDkBIoIlXWMeFef,25f8cf02-64ed-4de2-9458-a0b2647044ec_2019-05-31,2019_05_31,25f8cf02-64ed-4de2-9458-a0b2647044ec,Beilschmiedia tovarensis
381,no,74,0,bad,CoTDETAvvHdMiA1QXKBD,25f8cf02-64ed-4de2-9458-a0b2647044ec_2019-06-27,2019_06_27,25f8cf02-64ed-4de2-9458-a0b2647044ec,Beilschmiedia tovarensis
382,no,74,0,bad,vzUyoPD2v4vwjbCKerKl,9891014c-63c3-4f15-b01d-1f81330ab33c_2023-03-07,2023_03_07,9891014c-63c3-4f15-b01d-1f81330ab33c,Cecropia insignis
383,no,75,0,good,e7GwF3a02Eyqo2wFGfok,0732ecc5-a138-46a7-bf04-908e86f59c7f_2023-10-31,2023_10_31,0732ecc5-a138-46a7-bf04-908e86f59c7f,Ceiba pentandra
384,no,75,0,good,U42vWxpcuZTnfeg0xMDN,078e0ab3-42ac-4a64-b96b-09cdf590f024_2024-02-15,2024_02_15,078e0ab3-42ac-4a64-b96b-09cdf590f024,Dipteryx oleifera
385,no,75,0,good,gttXP5bYJfQJqDMCKQrq,3b4679bd-76b6-43fe-b740-9f274fea7195_2024-02-15,2024_02_15,3b4679bd-76b6-43fe-b740-9f274fea7195,Dipteryx oleifera
386,no,75,0,good,CwfR9OABOMxoVjDpGOyh,a9fbce15-5d86-432a-93a4-9ee6f0bfb19e_2019-10-17,2019_10_17,a9fbce15-5d86-432a-93a4-9ee6f0bfb19e,Alseis blackiana
387,no,75,0,okay,XRzdwq2bzzF264kEqd5M,b0e0daf6-3d04-4565-ad3f-42b83e21c188_2023-04-04,2023_04_04,b0e0daf6-3d04-4565-ad3f-42b83e21c188,Ceiba pentandra
388,no,75,0,good,7ynEqHjglHbfZNoG1Wpm,c5628eaf-3383-4ab8-98e6-29c9f6c2d796_2023-05-02,2023_05_02,c5628eaf-3383-4ab8-98e6-29c9f6c2d796,Tachigali panamensis
389,no,75,0,good,743P0HgoRQWM9msJ7bSg,dd8dea52-48dc-41c0-8974-4026e8d6882c_2023-03-07,2023_03_07,dd8dea52-48dc-41c0-8974-4026e8d6882c,Cecropia insignis
390,no,75,0,good,q0SCRzMBravi776G4SHI,e35fe388-2ed7-43b6-bea8-e6f0a8f899c9_2023-10-31,2023_10_31,e35fe388-2ed7-43b6-bea8-e6f0a8f899c9,Jacaranda copaia
391,yes,76,29,bad,fiSueZzXk1SNAFz6zr2L,78d861fd-f2f6-4915-b7d5-f795ad6ad9d8_2023-03-07,2023_03_07,78d861fd-f2f6-4915-b7d5-f795ad6ad9d8,Jacaranda copaia
392,no,78,0,okay,UMK1XwvbFswLovh18NiI,bc82c389-e981-41d3-b8a9-f1efcb1fceec_2022-04-27,2022_04_27,bc82c389-e981-41d3-b8a9-f1efcb1fceec,Sloanea terniflora
393,maybe,78,2,good,RP0tIcHs3r1cvzZJGMbY,2c120d7f-82bd-4973-a6e0-20600122e632_2023-03-07,2023_03_07,2c120d7f-82bd-4973-a6e0-20600122e632,Ceiba pentandra
394,no,79,0,bad,Mf8CCx2pJ5pLOadU1RZM,e1b61049-5d79-4b3a-8d47-651cdeed9f22_2023-03-07,2023_03_07,e1b61049-5d79-4b3a-8d47-651cdeed9f22,Quararibea stenophylla
395,no,80,0,good,hbkwCZFGqU6bSK0eqMr7,06966454-7ca6-4168-9736-bd76ed153a9d_2023-04-04,2023_04_04,06966454-7ca6-4168-9736-bd76ed153a9d,Luehea seemannii
396,no,80,0,good,98am98yQEPT4G5OSkJsK,4a1431a3-07aa-4221-a614-eec52bb2f69d_2023-03-07,2023_03_07,4a1431a3-07aa-4221-a614-eec52bb2f69d,Zanthoxylum panamense
397,no,80,0,good,UiQpeyhLoLncX3QeyEaq,4c8542e8-ec9d-4d89-bc3d-1d15b96cc9a7_2024-02-15,2024_02_15,4c8542e8-ec9d-4d89-bc3d-1d15b96cc9a7,Hura crepitans
398,no,80,0,good,emBP39Yat73sD98bpigI,6d8feebe-e21b-4031-8b62-2c68228d16fa_2023-03-28,2023_03_28,6d8feebe-e21b-4031-8b62-2c68228d16fa,Ceiba pentandra
399,no,80,0,good,ypkDC6XhBGAmXqitiIqD,730783de-759d-4035-9caa-f2e9305f2825_2022-12-28,2022_12_28,730783de-759d-4035-9caa-f2e9305f2825,Jacaranda copaia
400,no,80,0,good,NY3OD5XSNyS7QMZgEVuV,81999dbd-1379-4dcb-9d85-3362649f7abc_2023-10-31,2023_10_31,81999dbd-1379-4dcb-9d85-3362649f7abc,Dipteryx oleifera
401,no,80,0,good,udj599B1dk5nOYPEnQRU,84d91708-fdbc-44a6-b2fc-37ecb486dd10_2023-04-04,2023_04_04,84d91708-fdbc-44a6-b2fc-37ecb486dd10,Luehea seemannii
402,no,80,0,good,h55M1GisgtDRaGABXUlb,9083daef-9855-4d4d-a78f-e17f06ad2ada_2023-10-31,2023_10_31,9083daef-9855-4d4d-a78f-e17f06ad2ada,Ceiba pentandra
403,no,80,0,good,1eA9fxXweNG6UrG6c7oA,a366d4f8-2abc-4a52-aefe-20f8466233db_2018-04-25,2018_04_25,a366d4f8-2abc-4a52-aefe-20f8466233db,Dipteryx oleifera
404,no,80,0,good,l7I2rArWVaAU3YkHmDB9,b5133434-1910-4069-9e34-899fac89dea3_2021-07-02,2021_07_02,b5133434-1910-4069-9e34-899fac89dea3,Ceiba pentandra
405,no,80,0,good,dnHJRVIf08EXL5PcmXjv,d6b6e4ed-8feb-499a-838c-a788619747da_2021-02-25,2021_02_25,d6b6e4ed-8feb-499a-838c-a788619747da,Dipteryx oleifera
406,no,80,0,good,aDIvISrFhLqsYm0KjPdM,fc0fdb29-e463-4918-a3e8-c707b64f0bcc_2018-08-27,2018_08_27,fc0fdb29-e463-4918-a3e8-c707b64f0bcc,Ceiba pentandra
407,maybe,80,2,good,9iqeDdAJnJpWfzSvfk79,10cb6ecb-bc70-45f7-b101-eaca8fb4d1a9_2019-05-31,2019_05_31,10cb6ecb-bc70-45f7-b101-eaca8fb4d1a9,Cavanillesia platanifolia
408,no,81,0,good,CzeN4lfHx3GOeb0Skamz,b0e0daf6-3d04-4565-ad3f-42b83e21c188_2023-03-07,2023_03_07,b0e0daf6-3d04-4565-ad3f-42b83e21c188,Ceiba pentandra
409,no,82,0,good,bP8p3r4iCGZGgbkQ52gE,4609c8ec-d624-42a5-a2e8-3c86d86d8c3b_2023-03-07,2023_03_07,4609c8ec-d624-42a5-a2e8-3c86d86d8c3b,Hura crepitans
410,no,83,0,good,cYzMyLvdpVXleFDSZzp6,885e5ddb-25d8-474d-9010-30ec51bc7494_2023-03-07,2023_03_07,885e5ddb-25d8-474d-9010-30ec51bc7494,Quararibea stenophylla
411,no,83,0,bad,L8W68I3dghNY6oBuR2sL,ff7c2923-7202-4504-b659-43e6ce6f0410_2023-03-07,2023_03_07,ff7c2923-7202-4504-b659-43e6ce6f0410,Prioria copaifera
412,maybe,83,2,good,MgbmMqb69Va9mGKWvyZd,45859904-f193-4da2-bf3d-d1b316693421_2023-03-07,2023_03_07,45859904-f193-4da2-bf3d-d1b316693421,Luehea seemannii
413,maybe,83,2,okay,aQEk43u0SeY8NneIuAHn,c4acd0e1-f9ce-4cc1-aa60-995796bdbb81_2019-05-31,2019_05_31,c4acd0e1-f9ce-4cc1-aa60-995796bdbb81,Jacaranda copaia
414,no,84,0,okay,TcKoANPb6yvcil87gjbO,10eb53e8-c12d-4bb2-8204-508dab1244d8_2019-05-31,2019_05_31,10eb53e8-c12d-4bb2-8204-508dab1244d8,Virola surinamensis
415,no,84,0,good,1Ymhu0MAFyJnyL9LpyvR,be0b17ba-8406-4b73-a08d-995eb8107546_2022-04-27,2022_04_27,be0b17ba-8406-4b73-a08d-995eb8107546,Quararibea stenophylla
416,no,85,0,good,Fgl0p6OOa8EbmMTCnHoL,10eb53e8-c12d-4bb2-8204-508dab1244d8_2023-09-12,2023_09_12,10eb53e8-c12d-4bb2-8204-508dab1244d8,Virola surinamensis
417,no,85,0,good,gRtzy8rAL0yTFqhMFExi,3a755a8d-bee8-42d8-a3ed-6ab5cbefee43_2022-04-27,2022_04_27,3a755a8d-bee8-42d8-a3ed-6ab5cbefee43,Poulsenia armata
418,no,85,0,okay,82KMTsHnU9wRCpg2Ds6z,3e6aa377-e046-49c5-a288-5503e14c9a5a_2023-03-07,2023_03_07,3e6aa377-e046-49c5-a288-5503e14c9a5a,Trichilia tuberculata
419,no,85,0,good,WtKDmBNNxNkVrzhELUYu,956396f0-265d-4b40-a637-ec6c91b799c9_2023-05-02,2023_05_02,956396f0-265d-4b40-a637-ec6c91b799c9,Hura crepitans
420,no,85,0,okay,SThwIXvcvFKQ6zvnu0js,a78cada2-ef9c-4d0c-83d6-b90ebf2c5a38_2018-04-04,2018_04_04,a78cada2-ef9c-4d0c-83d6-b90ebf2c5a38,Protium tenuifolium
421,no,85,0,good,SyKNTxbXEFXhkTm7Tdey,b0e0daf6-3d04-4565-ad3f-42b83e21c188_2023-03-28,2023_03_28,b0e0daf6-3d04-4565-ad3f-42b83e21c188,Ceiba pentandra
422,no,85,0,good,fj8CcomOq25FbxUdSduF,b5c7e66c-b3f3-4728-be7b-69f829d2117f_2023-04-04,2023_04_04,b5c7e66c-b3f3-4728-be7b-69f829d2117f,Luehea seemannii
423,no,85,0,good,MrIS1yT8v9VcuYhiljat,c9b370cf-7307-4da4-9c5a-e9f3eecf7d3e_2018-04-25,2018_04_25,c9b370cf-7307-4da4-9c5a-e9f3eecf7d3e,Quararibea stenophylla
424,no,85,0,good,NkbrcT1pM61EIyJeGcg5,d6037f14-e0b7-4093-a7fa-70db99defcd7_2019-10-17,2019_10_17,d6037f14-e0b7-4093-a7fa-70db99defcd7,Ceiba pentandra
425,no,85,0,good,jvMfYSfpozoyZiSZvutg,ed2efba9-bf0f-4893-b8d5-112f83b586a7_2023-03-07,2023_03_07,ed2efba9-bf0f-4893-b8d5-112f83b586a7,Brosimum alicastrum
426,maybe,85,2,good,GXxi2rIDag7H96XxYzHJ,2c120d7f-82bd-4973-a6e0-20600122e632_2023-03-07,2023_03_07,2c120d7f-82bd-4973-a6e0-20600122e632,Ceiba pentandra
427,yes,85,95,good,LUvc0J2PJosebL1NjFkF,e03db8cf-6139-4e0b-96da-27a7b4d68ef8_2023-06-27,2023_06_27,e03db8cf-6139-4e0b-96da-27a7b4d68ef8,Dipteryx oleifera
428,no,86,0,good,6CJGnjBVlV4AkdCTmzsD,a42f8633-4ba9-41af-b907-f44ea6c492af_2024-02-08,2024_02_08,a42f8633-4ba9-41af-b907-f44ea6c492af,Dipteryx oleifera
429,no,89,0,good,1emd0mjQ7Xlso0NrDSxo,730783de-759d-4035-9caa-f2e9305f2825_2023-10-31,2023_10_31,730783de-759d-4035-9caa-f2e9305f2825,Jacaranda copaia
430,no,90,0,good,hVrieXAZuFRL19jZH0JS,31d95e2f-f47b-49c9-ba99-46e69ba579b5_2022-11-24,2022_11_24,31d95e2f-f47b-49c9-ba99-46e69ba579b5,Cavanillesia platanifolia
431,no,90,0,good,rWHOjJaXY09YAxDRSqYO,3b915ee0-2ab3-481d-9082-c5a3be5c4022_2022-11-24,2022_11_24,3b915ee0-2ab3-481d-9082-c5a3be5c4022,Sterculia apetala
432,no,90,0,good,Wl8a78E69MIGPjyZDyw8,3bcbd33f-0d46-459c-8905-28081ca87b8c_2023-06-13,2023_06_13,3bcbd33f-0d46-459c-8905-28081ca87b8c,Dipteryx oleifera
433,no,90,0,good,4sFfxeTLHmBO5ziKeMD1,76424c7c-518a-415d-bcb8-b8933683c2ed_2022-10-27,2022_10_27,76424c7c-518a-415d-bcb8-b8933683c2ed,Cavanillesia platanifolia
434,no,90,0,good,db0WrPMF6keZ0hTblxdd,81999dbd-1379-4dcb-9d85-3362649f7abc_2023-12-05,2023_12_05,81999dbd-1379-4dcb-9d85-3362649f7abc,Dipteryx oleifera
435,no,90,0,okay,InjR4pwMrzTM3gscsXr4,a13d94ba-0aa3-4163-a8e3-16420f5b4533_2018-04-04,2018_04_04,a13d94ba-0aa3-4163-a8e3-16420f5b4533,Virola sebifera
436,no,90,0,good,UeQd07t69bFmN0txBplg,a9fbce15-5d86-432a-93a4-9ee6f0bfb19e_2018-08-27,2018_08_27,a9fbce15-5d86-432a-93a4-9ee6f0bfb19e,Alseis blackiana
437,no,90,0,good,Fut9XZ7lRC6Ke26F5rFb,c610d05b-81e1-4611-a573-e9719f8cc0c4_2024-02-08,2024_02_08,c610d05b-81e1-4611-a573-e9719f8cc0c4,Dipteryx oleifera
438,maybe,90,2,good,eebNJpJhJs4fn45Ymbdw,3e765775-3b73-46c6-976e-9112178127e2_2023-03-07,2023_03_07,3e765775-3b73-46c6-976e-9112178127e2,Luehea seemannii
439,maybe,90,2,good,YwMgwHr2rO0wzCV4EctA,76424c7c-518a-415d-bcb8-b8933683c2ed_2019-05-31,2019_05_31,76424c7c-518a-415d-bcb8-b8933683c2ed,Cavanillesia platanifolia
440,maybe,90,2,bad,EAvPD4RNqcqhulQmqWGK,85c23d22-28f9-446b-bb98-f61e1803bcc6_2023-03-28,2023_03_28,85c23d22-28f9-446b-bb98-f61e1803bcc6,Ceiba pentandra
441,maybe,90,2,good,ucQSQScTbJdwxAEhCwuT,f6a001af-e0e1-424b-9d59-257af22c954e_2022-07-27,2022_07_27,f6a001af-e0e1-424b-9d59-257af22c954e,Tachigali panamensis
442,yes,90,80,good,EARwVOZiClzFmBjEibha,3bcbd33f-0d46-459c-8905-28081ca87b8c_2023-05-23,2023_05_23,3bcbd33f-0d46-459c-8905-28081ca87b8c,Dipteryx oleifera
443,yes,90,85,good,gRI2dxh6LXm1Q8icAtUr,e9bcc150-b6fc-4803-a7fb-a996d9296a1a_2018-04-04,2018_04_04,e9bcc150-b6fc-4803-a7fb-a996d9296a1a,Tabebuia rosea
444,yes,90,90,good,VmxMENIzvSCoVyA3A42l,585de018-b608-4d42-8103-de304d87c5d6_2023-03-21,2023_03_21,585de018-b608-4d42-8103-de304d87c5d6,Handroanthus guayacan
445,maybe,91,2,good,Qjdr2V1grkBiiUsLl801,8e6e666c-577f-4fae-9d3a-7bbdbfb8cc18_2023-03-07,2023_03_07,8e6e666c-577f-4fae-9d3a-7bbdbfb8cc18,Casearia arborea
446,maybe,92,2,good,0jokGCt7DtM5bDOQUapV,0e00b9db-e0d8-419f-94ba-8a57c52ce70b_2023-03-07,2023_03_07,0e00b9db-e0d8-419f-94ba-8a57c52ce70b,Anacardium excelsum
447,maybe,92,2,okay,SZOsftm4AjgkTWjuXGWj,92c1baff-f9f6-4807-9acc-cab73942d592_2018-08-27,2018_08_27,92c1baff-f9f6-4807-9acc-cab73942d592,Platypodium elegans
448,maybe,92,2,good,fa2mukNFlOdtiyHzkgJ9,bf623767-21ef-4bd3-88ff-c8d3cbc6d3ff_2022-03-30,2022_03_30,bf623767-21ef-4bd3-88ff-c8d3cbc6d3ff,Spondias mombin
